displayField,canonicalCode,sourceFiles,productionUsageCount,currentKoreanLabel,currentEnglishLabel,coverageStatus,rawUiExposureLocations
LIGAMENT_JOINT_STABILITY,WRIST,app/src/main/assets/metadata/canonical_v1,0,손목,Wrist,RETAINED_SEARCH_ONLY,
LIGAMENT_JOINT_STABILITY,WRIST_STABILITY_STRESS,app/src/main/assets/metadata/canonical_v1,1,손목 안정성 스트레스,Wrist stability stress,RETAIN,
LIGAMENT_JOINT_STABILITY,WRIST_SUPPORT_STRESS,app/src/main/assets/metadata/canonical_v1,1,손목 보조 스트레스,Wrist support stress,RETAIN,
LOAD_PROFILE,HIGH_AXIAL_LOAD,app/src/main/assets/metadata/canonical_v1,36,,,ADD,
LOAD_PROFILE,LOW_LOAD,app/src/main/assets/metadata/canonical_v1,7,,,ADD,
LOAD_PROFILE,LUMBAR_STRESS_HIGH,app/src/main/assets/metadata/canonical_v1,16,,,ADD,
LOAD_PROFILE,MODERATE_LOAD,app/src/main/assets/metadata/canonical_v1,122,,,ADD,
LOAD_PROFILE,PLYOMETRIC_JUMP,app/src/main/assets/metadata/canonical_v1,15,,,ADD,
LOAD_PROFILE,SHOULDER_STRESS_LOW,app/src/main/assets/metadata/canonical_v1,47,,,ADD,
LOAD_PROFILE,SINGLE_LEG_BALANCE_DEMAND,app/src/main/assets/metadata/canonical_v1,15,,,ADD,
LOCAL_MUSCULAR_STRESS,HIGH,app/src/main/assets/metadata/canonical_v1,1,높음,High,RETAIN,
LOCAL_MUSCULAR_STRESS,LOW,app/src/main/assets/metadata/canonical_v1,1,낮음,Low,RETAIN,
LOCAL_MUSCULAR_STRESS,MODERATE,app/src/main/assets/metadata/canonical_v1,1,보통,Moderate,RETAIN,
LOCAL_MUSCULAR_STRESS,VERY_HIGH,app/src/main/assets/metadata/canonical_v1,1,매우 높음,Very high,RETAIN,
METADATA_CONFIDENCE,HIGH,app/src/main/assets/metadata/canonical_v1,1,높음,High,RETAIN,
METADATA_CONFIDENCE,LOW,app/src/main/assets/metadata/canonical_v1,1,낮음,Low,RETAIN,
METADATA_CONFIDENCE,MEDIUM,app/src/main/assets/metadata/canonical_v1,1,보통,Medium,RETAIN,
METADATA_CONFIDENCE,NEEDS_REVIEW,app/src/main/assets/metadata/canonical_v1,1,검토 필요,Needs review,RETAIN,
METADATA_CONFIDENCE,UNKNOWN,app/src/main/assets/metadata/canonical_v1,1,확인되지 않음,Unknown,RETAIN,
MOBILITY_DEMAND,HIGH,app/src/main/assets/metadata/canonical_v1,23,,,ADD,
MOBILITY_DEMAND,LOW,app/src/main/assets/metadata/canonical_v1,286,,,ADD,
MOBILITY_DEMAND,MODERATE,app/src/main/assets/metadata/canonical_v1,189,,,ADD,
MOVEMENT_CATEGORY,CONDITIONING,app/src/main/assets/metadata/canonical_v1,8,컨디셔닝,Conditioning,RETAIN,
MOVEMENT_CATEGORY,HYPERTROPHY,app/src/main/assets/metadata/canonical_v1,69,근비대,Hypertrophy,RETAIN,
MOVEMENT_CATEGORY,MOBILITY,app/src/main/assets/metadata/canonical_v1,3,가동성,Mobility,RETAIN,
MOVEMENT_CATEGORY,PLYOMETRIC,app/src/main/assets/metadata/canonical_v1,17,플라이오메트릭,Plyometric,RETAIN,
MOVEMENT_CATEGORY,POWER,app/src/main/assets/metadata/canonical_v1,12,파워,Power,RETAIN,
MOVEMENT_CATEGORY,PREHAB,app/src/main/assets/metadata/canonical_v1,2,프리햅,Prehab,RETAIN,
MOVEMENT_CATEGORY,REACTIVE,app/src/main/assets/metadata/canonical_v1,19,반응성,Reactive,RETAIN,
MOVEMENT_CATEGORY,RECOVERY,app/src/main/assets/metadata/canonical_v1,1,회복,Recovery,RETAIN,
MOVEMENT_CATEGORY,SKILL_DRILL,app/src/main/assets/metadata/canonical_v1,5,기술 Drill,Skill drill,REVISE,
MOVEMENT_CATEGORY,SPEED,app/src/main/assets/metadata/canonical_v1,4,속도,Speed,RETAIN,
MOVEMENT_CATEGORY,STABILITY,app/src/main/assets/metadata/canonical_v1,40,안정성,Stability,RETAIN,
MOVEMENT_CATEGORY,STRENGTH,app/src/main/assets/metadata/canonical_v1,78,근력,Strength,RETAIN,
MOVEMENT_CATEGORY,TEST,app/src/main/assets/metadata/canonical_v1,1,테스트,Test,RETAIN,
MOVEMENT_EVENT,ACCELERATION,app/src/main/assets/metadata/canonical_v1,17,,,ADD,
MOVEMENT_EVENT,CHANGE_OF_DIRECTION,app/src/main/assets/metadata/canonical_v1,17,,,ADD,
MOVEMENT_EVENT,DECELERATION,app/src/main/assets/metadata/canonical_v1,19,,,ADD,
MOVEMENT_EVENT,LANDING,app/src/main/assets/metadata/canonical_v1,15,,,ADD,
MOVEMENT_EVENT,REBOUND,app/src/main/assets/metadata/canonical_v1,9,,,ADD,
MOVEMENT_EVENT,RELEASE,app/src/main/assets/metadata/canonical_v1,7,,,ADD,
MOVEMENT_EVENT,STABILIZATION,app/src/main/assets/metadata/canonical_v1,3,,,ADD,
MOVEMENT_EVENT,TAKEOFF,app/src/main/assets/metadata/canonical_v1,15,,,ADD,
MOVEMENT_FAMILY,ACCESSORY_ROTATION,app/src/main/assets/metadata/canonical_v1,1,보조 회전,Accessory rotation,RETAIN,
MOVEMENT_FAMILY,ANKLE_STIFFNESS_SSC_CONDITIONING,app/src/main/assets/metadata/canonical_v1,3,발목 강성 SSC 컨디셔닝,Ankle stiffness SSC conditioning,RETAIN,
MOVEMENT_FAMILY,ANTI_ROTATION,app/src/main/assets/metadata/canonical_v1,0,항 회전,Anti rotation,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,ANTI_ROTATION_ANTI_EXTENSION_CORE,app/src/main/assets/metadata/canonical_v1,6,항 회전 항 신전 코어,Anti rotation anti extension core,RETAIN,
MOVEMENT_FAMILY,ANTI_ROTATION_ANTI_EXTENSION_CORE_VARIANTS,app/src/main/assets/metadata/canonical_v1,2,항 회전 항 신전 코어 Variants,Anti rotation anti extension core variants,REVISE,
MOVEMENT_FAMILY,ATHLETIC_OVERHEAD_PRESS_SUPPORT,app/src/main/assets/metadata/canonical_v1,1,Athletic 머리 위 프레스 보조,Athletic overhead press support,REVISE,
MOVEMENT_FAMILY,BADMINTON_DECEL_COD,app/src/main/assets/metadata/canonical_v1,1,배드민턴 Decel COD,Badminton decel COD,REVISE,
MOVEMENT_FAMILY,BADMINTON_FOOTWORK_REACTION,app/src/main/assets/metadata/canonical_v1,1,배드민턴 풋워크 반응,Badminton footwork reaction,RETAIN,
MOVEMENT_FAMILY,BADMINTON_OVERHEAD_POWER_TEST,app/src/main/assets/metadata/canonical_v1,1,배드민턴 머리 위 파워 테스트,Badminton overhead power test,RETAIN,
MOVEMENT_FAMILY,BADMINTON_REACTIVE_LUNGE_FOOTWORK,app/src/main/assets/metadata/canonical_v1,1,배드민턴 반응성 런지 풋워크,Badminton reactive lunge footwork,RETAIN,
MOVEMENT_FAMILY,BADMINTON_SESSION_SPORT_RECORDS,app/src/main/assets/metadata/canonical_v1,2,배드민턴 Session 스포츠 Records,Badminton session sport records,REVISE,
MOVEMENT_FAMILY,BALLISTIC_HINGE_POWER,app/src/main/assets/metadata/canonical_v1,1,탄도성 힌지 파워,Ballistic hinge power,RETAIN,
MOVEMENT_FAMILY,BENCH_PRESS_DUMBBELL_PRESS_MACHINE_PRESS_VARIANTS,app/src/main/assets/metadata/canonical_v1,7,벤치 프레스 Dumbbell 프레스 머신 프레스 Variants,Bench press dumbbell press machine press variants,REVISE,
MOVEMENT_FAMILY,BODYWEIGHT_CONDITIONING_CORE,app/src/main/assets/metadata/canonical_v1,1,맨몸 컨디셔닝 코어,Bodyweight conditioning core,RETAIN,
MOVEMENT_FAMILY,BODYWEIGHT_CONDITIONING_POWER,app/src/main/assets/metadata/canonical_v1,1,맨몸 컨디셔닝 파워,Bodyweight conditioning power,RETAIN,
MOVEMENT_FAMILY,BODYWEIGHT_VERTICAL_PUSH_VARIANTS,app/src/main/assets/metadata/canonical_v1,2,맨몸 수직 밀기 Variants,Bodyweight vertical push variants,REVISE,
MOVEMENT_FAMILY,BOUND,app/src/main/assets/metadata/canonical_v1,0,Bound,Bound,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,CALF_ANKLE_CAPACITY,app/src/main/assets/metadata/canonical_v1,1,종아리 발목 Capacity,Calf ankle capacity,REVISE,
MOVEMENT_FAMILY,CALF_RAISE_ANKLE_STIFFNESS_VARIANTS,app/src/main/assets/metadata/canonical_v1,5,종아리 Raise 발목 강성 Variants,Calf raise ankle stiffness variants,REVISE,
MOVEMENT_FAMILY,CARDIO_RECORDS,app/src/main/assets/metadata/canonical_v1,6,유산소 Records,Cardio records,REVISE,
MOVEMENT_FAMILY,CARRY,app/src/main/assets/metadata/canonical_v1,0,캐리,Carry,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,CHEST_ISOLATION,app/src/main/assets/metadata/canonical_v1,4,가슴 고립,Chest isolation,RETAIN,
MOVEMENT_FAMILY,CORE_FLEXION_ANTERIOR_CORE,app/src/main/assets/metadata/canonical_v1,3,코어 굴곡 전면 코어,Core flexion anterior core,RETAIN,
MOVEMENT_FAMILY,DEADLIFT_HINGE_VARIANTS,app/src/main/assets/metadata/canonical_v1,7,Deadlift 힌지 Variants,Deadlift hinge variants,REVISE,
MOVEMENT_FAMILY,DIP_COMPOUND_PUSH_VARIANTS,app/src/main/assets/metadata/canonical_v1,1,Dip 복합 밀기 Variants,Dip compound push variants,REVISE,
MOVEMENT_FAMILY,DIP_TRICEPS_PUSH,app/src/main/assets/metadata/canonical_v1,1,Dip 삼두근 밀기,Dip triceps push,REVISE,
MOVEMENT_FAMILY,ELBOW_EXTENSION_TRICEPS_ISOLATION_VARIANTS,app/src/main/assets/metadata/canonical_v1,6,팔꿈치 신전 삼두근 고립 Variants,Elbow extension triceps isolation variants,REVISE,
MOVEMENT_FAMILY,ELBOW_FLEXION_BICEPS_CURL_VARIANTS,app/src/main/assets/metadata/canonical_v1,11,팔꿈치 굴곡 이두근 Curl Variants,Elbow flexion biceps curl variants,REVISE,
MOVEMENT_FAMILY,ELBOW_FLEXION_BRACHIALIS_BRACHIORADIALIS_VARIANTS,app/src/main/assets/metadata/canonical_v1,6,팔꿈치 굴곡 Brachialis Brachioradialis Variants,Elbow flexion brachialis brachioradialis variants,REVISE,
MOVEMENT_FAMILY,EXTERNAL_ROTATION_INTERNAL_ROTATION_VARIANTS,app/src/main/assets/metadata/canonical_v1,1,External 회전 Internal 회전 Variants,External rotation internal rotation variants,REVISE,
MOVEMENT_FAMILY,FOOTWORK,app/src/main/assets/metadata/canonical_v1,0,풋워크,Footwork,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,FOOTWORK_SPLIT_STEP_REACTION_DRILL_VARIANTS,app/src/main/assets/metadata/canonical_v1,17,풋워크 Split Step 반응 Drill Variants,Footwork split step reaction drill variants,REVISE,
MOVEMENT_FAMILY,FOREARM_GRIP_ACCESSORY,app/src/main/assets/metadata/canonical_v1,5,전완 그립 보조,Forearm grip accessory,RETAIN,
MOVEMENT_FAMILY,FOREARM_GRIP_ELBOW_SUPPORT,app/src/main/assets/metadata/canonical_v1,1,전완 그립 팔꿈치 보조,Forearm grip elbow support,RETAIN,
MOVEMENT_FAMILY,GLUTE_ISOLATION_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,둔근 고립 보조,Glute isolation accessory,RETAIN,
MOVEMENT_FAMILY,HALF_KNEELING_UNILATERAL_SHOULDER_PRESS_VARIANTS,app/src/main/assets/metadata/canonical_v1,2,Half Kneeling 편측 어깨 프레스 Variants,Half kneeling unilateral shoulder press variants,REVISE,
MOVEMENT_FAMILY,HAMSTRING_CURL_VARIANTS,app/src/main/assets/metadata/canonical_v1,3,햄스트링 Curl Variants,Hamstring curl variants,REVISE,
MOVEMENT_FAMILY,HINGE,app/src/main/assets/metadata/canonical_v1,0,힌지,Hinge,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,HIP_ABDUCTION_GLUTE_MED_ACCESSORY,app/src/main/assets/metadata/canonical_v1,2,고관절 Abduction 둔근 Med 보조,Hip abduction glute med accessory,REVISE,
MOVEMENT_FAMILY,HIP_ADDUCTION_ACCESSORY,app/src/main/assets/metadata/canonical_v1,2,고관절 Adduction 보조,Hip adduction accessory,REVISE,
MOVEMENT_FAMILY,HIP_HINGE_POSTERIOR_CHAIN,app/src/main/assets/metadata/canonical_v1,1,고관절 힌지 후면 운동사슬,Hip hinge posterior chain,RETAIN,
MOVEMENT_FAMILY,HIP_THRUST_GLUTE_BRIDGE_VARIANTS,app/src/main/assets/metadata/canonical_v1,3,고관절 Thrust 둔근 Bridge Variants,Hip thrust glute bridge variants,REVISE,
MOVEMENT_FAMILY,HOP,app/src/main/assets/metadata/canonical_v1,0,Hop,Hop,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,ISOLATION,app/src/main/assets/metadata/canonical_v1,0,고립,Isolation,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,JUMP,app/src/main/assets/metadata/canonical_v1,0,점프,Jump,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,JUMP_LUNGE_PLYOMETRIC,app/src/main/assets/metadata/canonical_v1,1,점프 런지 플라이오메트릭,Jump lunge plyometric,RETAIN,
MOVEMENT_FAMILY,KNEE_DOMINANT_ISOMETRIC,app/src/main/assets/metadata/canonical_v1,1,무릎 Dominant 등척성,Knee dominant isometric,REVISE,
MOVEMENT_FAMILY,KNEE_EXTENSION_QUAD_ISOLATION,app/src/main/assets/metadata/canonical_v1,2,무릎 신전 대퇴사두근 고립,Knee extension quad isolation,RETAIN,
MOVEMENT_FAMILY,LATERAL_BOUND_CONTINUOUS_VARIANTS,app/src/main/assets/metadata/canonical_v1,1,측면 Bound Continuous Variants,Lateral bound continuous variants,REVISE,
MOVEMENT_FAMILY,LATERAL_BOUND_LANDING_DECELERATION_VARIANTS,app/src/main/assets/metadata/canonical_v1,2,측면 Bound 착지 감속 Variants,Lateral bound landing deceleration variants,REVISE,
MOVEMENT_FAMILY,LATERAL_RAISE_DELTOID_ISOLATION_VARIANTS,app/src/main/assets/metadata/canonical_v1,4,측면 Raise Deltoid 고립 Variants,Lateral raise deltoid isolation variants,REVISE,
MOVEMENT_FAMILY,LAT_STRAIGHT_ARM_PULLDOWN_OR_PULLOVER_ACCESSORY,app/src/main/assets/metadata/canonical_v1,2,Lat Straight 팔 Pulldown Or Pullover 보조,Lat straight arm pulldown or pullover accessory,REVISE,
MOVEMENT_FAMILY,LEG_PRESS_KNEE_DOMINANT_MACHINE_VARIANTS,app/src/main/assets/metadata/canonical_v1,2,다리 프레스 무릎 Dominant 머신 Variants,Leg press knee dominant machine variants,REVISE,
MOVEMENT_FAMILY,LOADED_CARRY_VARIANTS,app/src/main/assets/metadata/canonical_v1,2,중량 캐리 Variants,Loaded carry variants,REVISE,
MOVEMENT_FAMILY,LOCOMOTION,app/src/main/assets/metadata/canonical_v1,0,Locomotion,Locomotion,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,LOWER_SQUAT_PATTERN,app/src/main/assets/metadata/canonical_v1,1,하체 스쿼트 패턴,Lower squat pattern,RETAIN,
MOVEMENT_FAMILY,LUNGE,app/src/main/assets/metadata/canonical_v1,0,런지,Lunge,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,LUNGE_SPLIT_SQUAT_VARIANTS,app/src/main/assets/metadata/canonical_v1,8,런지 Split 스쿼트 Variants,Lunge split squat variants,REVISE,
MOVEMENT_FAMILY,MOBILITY,app/src/main/assets/metadata/canonical_v1,0,가동성,Mobility,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,MOBILITY_WARMUP_RECOVERY_EXERCISES,app/src/main/assets/metadata/canonical_v1,2,가동성 Warmup 회복 Exercises,Mobility warmup recovery exercises,REVISE,
MOVEMENT_FAMILY,NORDIC_HAMSTRING_ECCENTRIC,app/src/main/assets/metadata/canonical_v1,1,Nordic 햄스트링 신장성,Nordic hamstring eccentric,REVISE,
MOVEMENT_FAMILY,NOT_APPLICABLE,app/src/main/assets/metadata/canonical_v1,1,해당 없음,Not applicable,RETAIN,
MOVEMENT_FAMILY,OTHER_SPORT_SESSION_RECORDS,app/src/main/assets/metadata/canonical_v1,4,Other 스포츠 Session Records,Other sport session records,REVISE,
MOVEMENT_FAMILY,OVERHEAD_PRESS_VARIANTS,app/src/main/assets/metadata/canonical_v1,7,머리 위 프레스 Variants,Overhead press variants,REVISE,
MOVEMENT_FAMILY,OVERHEAD_SMASH_SUPPORT,app/src/main/assets/metadata/canonical_v1,1,머리 위 Smash 보조,Overhead smash support,REVISE,
MOVEMENT_FAMILY,OVERHEAD_TRICEPS_LONG_HEAD,app/src/main/assets/metadata/canonical_v1,3,머리 위 삼두근 Long Head,Overhead triceps long head,REVISE,
MOVEMENT_FAMILY,PLYOMETRIC_JUMP_VARIANTS,app/src/main/assets/metadata/canonical_v1,3,플라이오메트릭 점프 Variants,Plyometric jump variants,REVISE,
MOVEMENT_FAMILY,POSTERIOR_CHAIN_LOW_LOAD_CONTROL,app/src/main/assets/metadata/canonical_v1,1,후면 운동사슬 Low 부하 제어,Posterior chain low load control,REVISE,
MOVEMENT_FAMILY,POWER_CORE_SHOULDER,app/src/main/assets/metadata/canonical_v1,2,파워 코어 어깨,Power core shoulder,RETAIN,
MOVEMENT_FAMILY,POWER_REACTIVE_LOW_VOLUME,app/src/main/assets/metadata/canonical_v1,1,파워·반응성 저볼륨,Power reactive low volume,RETAIN,
MOVEMENT_FAMILY,PREHAB,app/src/main/assets/metadata/canonical_v1,0,프리햅,Prehab,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,PULLOVER_LAT_CHEST_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,Pullover Lat 가슴 보조,Pullover lat chest accessory,REVISE,
MOVEMENT_FAMILY,PULL_HORIZONTAL,app/src/main/assets/metadata/canonical_v1,0,당기기 수평,Pull horizontal,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,PULL_UP_CHIN_UP_LAT_PULLDOWN_VARIANTS,app/src/main/assets/metadata/canonical_v1,8,당기기 Up Chin Up Lat Pulldown Variants,Pull up chin up lat pulldown variants,REVISE,
MOVEMENT_FAMILY,PULL_VERTICAL,app/src/main/assets/metadata/canonical_v1,0,당기기 수직,Pull vertical,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,PUSH_HORIZONTAL,app/src/main/assets/metadata/canonical_v1,0,밀기 수평,Push horizontal,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,PUSH_UP_VARIANTS,app/src/main/assets/metadata/canonical_v1,4,밀기 Up Variants,Push up variants,REVISE,
MOVEMENT_FAMILY,PUSH_VERTICAL,app/src/main/assets/metadata/canonical_v1,0,밀기 수직,Push vertical,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,QUAD_ECCENTRIC_KNEE_DOMINANT,app/src/main/assets/metadata/canonical_v1,1,대퇴사두근 신장성 무릎 Dominant,Quad eccentric knee dominant,REVISE,
MOVEMENT_FAMILY,REAR_DELT_FLY_HORIZONTAL_ABDUCTION_VARIANTS,app/src/main/assets/metadata/canonical_v1,4,후면 Delt Fly 수평 Abduction Variants,Rear delt fly horizontal abduction variants,REVISE,
MOVEMENT_FAMILY,RECOVERY_PREHAB_LIGHT,app/src/main/assets/metadata/canonical_v1,1,회복·프리햅 저강도,Recovery prehab light,RETAIN,
MOVEMENT_FAMILY,ROTATION,app/src/main/assets/metadata/canonical_v1,0,회전,Rotation,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,ROTATIONAL_KINETIC_CHAIN,app/src/main/assets/metadata/canonical_v1,15,회전 운동사슬,Rotational kinetic chain,RETAIN,
MOVEMENT_FAMILY,ROW_VARIANTS,app/src/main/assets/metadata/canonical_v1,18,Row Variants,Row variants,REVISE,
MOVEMENT_FAMILY,RUNNING_MECHANICS_SUPPORT,app/src/main/assets/metadata/canonical_v1,6,Running Mechanics 보조,Running mechanics support,REVISE,
MOVEMENT_FAMILY,SCAPULAR_CONTROL_RECOVERY_PREHAB_VARIANTS,app/src/main/assets/metadata/canonical_v1,1,견갑 제어 회복 프리햅 Variants,Scapular control recovery prehab variants,REVISE,
MOVEMENT_FAMILY,SCAPULAR_RETRACTION_EXTERNAL_ROTATION_CONTROL_VARIANTS,app/src/main/assets/metadata/canonical_v1,1,견갑 Retraction External 회전 제어 Variants,Scapular retraction external rotation control variants,REVISE,
MOVEMENT_FAMILY,SCAPULAR_SHOULDER_SUPPORT,app/src/main/assets/metadata/canonical_v1,1,견갑·어깨 보조,Scapular shoulder support,RETAIN,
MOVEMENT_FAMILY,SERRATUS_SCAPULAR_PROTRACTION_CONTROL_VARIANTS,app/src/main/assets/metadata/canonical_v1,1,Serratus 견갑 Protraction 제어 Variants,Serratus scapular protraction control variants,REVISE,
MOVEMENT_FAMILY,SINGLE_LEG_STRENGTH_CONTROL,app/src/main/assets/metadata/canonical_v1,1,한쪽 다리 근력 제어,Single leg strength control,RETAIN,
MOVEMENT_FAMILY,SPRINT_ACCELERATION_CONDITIONING,app/src/main/assets/metadata/canonical_v1,1,Sprint 가속 컨디셔닝,Sprint acceleration conditioning,REVISE,
MOVEMENT_FAMILY,SQUAT,app/src/main/assets/metadata/canonical_v1,0,스쿼트,Squat,RETAINED_SEARCH_ONLY,
MOVEMENT_FAMILY,SQUAT_VARIANTS,app/src/main/assets/metadata/canonical_v1,12,스쿼트 Variants,Squat variants,REVISE,
MOVEMENT_FAMILY,STEP_UP_VARIANTS,app/src/main/assets/metadata/canonical_v1,3,Step Up Variants,Step up variants,REVISE,
MOVEMENT_FAMILY,TRUNK_ANTI_ROTATION_STABILITY,app/src/main/assets/metadata/canonical_v1,2,몸통 항회전 안정성,Trunk anti rotation stability,RETAIN,
MOVEMENT_FAMILY,TURKISH_GETUP_TOTAL_BODY_STABILITY,app/src/main/assets/metadata/canonical_v1,1,Turkish Getup Total 신체 안정성,Turkish getup total body stability,REVISE,
MOVEMENT_FAMILY,UPPER_PULL_ANCHOR,app/src/main/assets/metadata/canonical_v1,1,상체 당기기 Anchor,Upper pull anchor,REVISE,
MOVEMENT_FAMILY,UPPER_PUSH_SUPPORT,app/src/main/assets/metadata/canonical_v1,1,상체 밀기 보조,Upper push support,RETAIN,
MOVEMENT_FOCUS_DEMAND,HIGH,app/src/main/assets/metadata/canonical_v1,1,높음,High,RETAIN,
MOVEMENT_FOCUS_DEMAND,LOW,app/src/main/assets/metadata/canonical_v1,1,낮음,Low,RETAIN,
MOVEMENT_FOCUS_DEMAND,MODERATE,app/src/main/assets/metadata/canonical_v1,1,보통,Moderate,RETAIN,
MOVEMENT_FOCUS_DEMAND,VERY_HIGH,app/src/main/assets/metadata/canonical_v1,1,매우 높음,Very high,RETAIN,
MOVEMENT_PATTERN,ANTI_ROTATION,app/src/main/assets/metadata/canonical_v1,45,항 회전,Anti rotation,RETAIN,
MOVEMENT_PATTERN,BOUND,app/src/main/assets/metadata/canonical_v1,12,Bound,Bound,REVISE,
MOVEMENT_PATTERN,CARRY,app/src/main/assets/metadata/canonical_v1,5,캐리,Carry,RETAIN,
MOVEMENT_PATTERN,FOOTWORK,app/src/main/assets/metadata/canonical_v1,18,풋워크,Footwork,RETAIN,
MOVEMENT_PATTERN,GAIT,app/src/main/assets/metadata/canonical_v1,30,,,ADD,
MOVEMENT_PATTERN,HINGE,app/src/main/assets/metadata/canonical_v1,22,힌지,Hinge,RETAIN,
MOVEMENT_PATTERN,HOP,app/src/main/assets/metadata/canonical_v1,9,Hop,Hop,REVISE,
MOVEMENT_PATTERN,HORIZONTAL_PULL,app/src/main/assets/metadata/canonical_v1,25,,,ADD,
MOVEMENT_PATTERN,HORIZONTAL_PUSH,app/src/main/assets/metadata/canonical_v1,14,,,ADD,
MOVEMENT_PATTERN,ISOLATION,app/src/main/assets/metadata/canonical_v1,43,고립,Isolation,RETAIN,
MOVEMENT_PATTERN,JUMP,app/src/main/assets/metadata/canonical_v1,12,점프,Jump,RETAIN,
MOVEMENT_PATTERN,LOCOMOTION,app/src/main/assets/metadata/canonical_v1,13,Locomotion,Locomotion,REVISE,
MOVEMENT_PATTERN,LUNGE,app/src/main/assets/metadata/canonical_v1,11,런지,Lunge,RETAIN,
MOVEMENT_PATTERN,MOBILITY,app/src/main/assets/metadata/canonical_v1,3,가동성,Mobility,RETAIN,
MOVEMENT_PATTERN,PREHAB,app/src/main/assets/metadata/canonical_v1,1,프리햅,Prehab,RETAIN,
MOVEMENT_PATTERN,PULL_HORIZONTAL,app/src/main/assets/metadata/canonical_v1,23,당기기 수평,Pull horizontal,RETAIN,
MOVEMENT_PATTERN,PULL_VERTICAL,app/src/main/assets/metadata/canonical_v1,1,당기기 수직,Pull vertical,RETAIN,
MOVEMENT_PATTERN,PUSH_HORIZONTAL,app/src/main/assets/metadata/canonical_v1,13,밀기 수평,Push horizontal,RETAIN,
MOVEMENT_PATTERN,PUSH_VERTICAL,app/src/main/assets/metadata/canonical_v1,11,밀기 수직,Push vertical,RETAIN,
MOVEMENT_PATTERN,ROTATION,app/src/main/assets/metadata/canonical_v1,17,회전,Rotation,RETAIN,
MOVEMENT_PATTERN,SHUFFLE_CHASSE,app/src/main/assets/metadata/canonical_v1,3,,,ADD,
MOVEMENT_PATTERN,SQUAT,app/src/main/assets/metadata/canonical_v1,48,스쿼트,Squat,RETAIN,
MOVEMENT_PATTERN,STEP,app/src/main/assets/metadata/canonical_v1,25,,,ADD,
MOVEMENT_PATTERN,STRIKE,app/src/main/assets/metadata/canonical_v1,1,,,ADD,
MOVEMENT_PATTERN,SWING,app/src/main/assets/metadata/canonical_v1,1,,,ADD,
MOVEMENT_PATTERN,THROW,app/src/main/assets/metadata/canonical_v1,7,,,ADD,
MOVEMENT_PATTERN,TRUNK_BRACE,app/src/main/assets/metadata/canonical_v1,13,,,ADD,
MOVEMENT_PATTERN,TRUNK_EXTENSION,app/src/main/assets/metadata/canonical_v1,1,,,ADD,
MOVEMENT_PATTERN,TRUNK_FLEXION,app/src/main/assets/metadata/canonical_v1,4,,,ADD,
MOVEMENT_PATTERN,TRUNK_ROTATION,app/src/main/assets/metadata/canonical_v1,16,,,ADD,
MOVEMENT_PATTERN,VERTICAL_PULL,app/src/main/assets/metadata/canonical_v1,8,,,ADD,
MOVEMENT_PATTERN,VERTICAL_PUSH,app/src/main/assets/metadata/canonical_v1,13,,,ADD,
