resourceKey,korean,english,scope,sourcePath,sourceLineOrSymbol,classification,status,placeholderSignature,pluralRequired,notes
,$firstLabel 외 ${selected.size - 1}개,,FatigueSourceMultiSelect,app/src/main/java/com/training/trackplanner/analysis/fatigue/ui/FatigueSourceMultiSelect.kt,155,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,운동 ${exercise.stableKey},,AnalysisExerciseDisplayNameResolver,app/src/main/java/com/training/trackplanner/analysis/features/AnalysisExerciseDisplayNameResolver.kt,18,NON_DISPLAY_IDENTIFIER,NON_DISPLAY_IDENTIFIER,${},NO,Baseline Kotlin literal inventory
,알 수 없는 운동,,AnalysisExerciseDisplayNameResolver,app/src/main/java/com/training/trackplanner/analysis/features/AnalysisExerciseDisplayNameResolver.kt,29,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,csv 복원 운동,,AnalysisExerciseDisplayNameResolver,app/src/main/java/com/training/trackplanner/analysis/features/AnalysisExerciseDisplayNameResolver.kt,30,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,^운동\s*\d+$,,AnalysisExerciseDisplayNameResolver,app/src/main/java/com/training/trackplanner/analysis/features/AnalysisExerciseDisplayNameResolver.kt,33,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,보조 풀,,BodyweightEffectiveLoadCalculator,app/src/main/java/com/training/trackplanner/analysis/features/BodyweightEffectiveLoadCalculator.kt,99,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,어시스트,,BodyweightEffectiveLoadCalculator,app/src/main/java/com/training/trackplanner/analysis/features/BodyweightEffectiveLoadCalculator.kt,99,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,풀업,,BodyweightEffectiveLoadCalculator,app/src/main/java/com/training/trackplanner/analysis/features/BodyweightEffectiveLoadCalculator.kt,101,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,친업,,BodyweightEffectiveLoadCalculator,app/src/main/java/com/training/trackplanner/analysis/features/BodyweightEffectiveLoadCalculator.kt,101,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,턱걸이,,BodyweightEffectiveLoadCalculator,app/src/main/java/com/training/trackplanner/analysis/features/BodyweightEffectiveLoadCalculator.kt,101,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,풀다운,,BodyweightEffectiveLoadCalculator,app/src/main/java/com/training/trackplanner/analysis/features/BodyweightEffectiveLoadCalculator.kt,102,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,딥스,,BodyweightEffectiveLoadCalculator,app/src/main/java/com/training/trackplanner/analysis/features/BodyweightEffectiveLoadCalculator.kt,104,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,인버티드 로우,,BodyweightEffectiveLoadCalculator,app/src/main/java/com/training/trackplanner/analysis/features/BodyweightEffectiveLoadCalculator.kt,106,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,푸시업,,BodyweightEffectiveLoadCalculator,app/src/main/java/com/training/trackplanner/analysis/features/BodyweightEffectiveLoadCalculator.kt,112,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,푸쉬업,,BodyweightEffectiveLoadCalculator,app/src/main/java/com/training/trackplanner/analysis/features/BodyweightEffectiveLoadCalculator.kt,112,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,디클라인,,BodyweightEffectiveLoadCalculator,app/src/main/java/com/training/trackplanner/analysis/features/BodyweightEffectiveLoadCalculator.kt,122,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,파이크,,BodyweightEffectiveLoadCalculator,app/src/main/java/com/training/trackplanner/analysis/features/BodyweightEffectiveLoadCalculator.kt,123,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,인클라인,,BodyweightEffectiveLoadCalculator,app/src/main/java/com/training/trackplanner/analysis/features/BodyweightEffectiveLoadCalculator.kt,124,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,성과,,AnalysisLabModels,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisLabModels.kt,19,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,근력,,AnalysisLabModels,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisLabModels.kt,20,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,배드민턴,,AnalysisLabModels,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisLabModels.kt,21,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,피로/회복,,AnalysisLabModels,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisLabModels.kt,22,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,배드민턴 전이,,AnalysisLabModels,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisLabModels.kt,23,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,회복/컨디션,,AnalysisLabModels,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisLabModels.kt,24,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,전체 운동량,,AnalysisLabModels,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisLabModels.kt,25,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,근육군별 운동량,,AnalysisLabModels,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisLabModels.kt,26,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,스매시 속도,,AnalysisLabModels,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisLabModels.kt,27,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,파생 지표,,AnalysisLabModels,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisLabModels.kt,28,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,근력운동 퍼포먼스,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,8,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,"강도, 수행량, 효율을 합친 주간 근력 지수",,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,8,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,강도,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,9,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,주간 근력운동 강도 지수,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,9,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,수행량,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,10,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,주간 유효 근력운동 수행량,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,10,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,RPE 대비 운동량,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,11,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,자각 강도 대비 수행 효율,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,11,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,배드민턴 훈련량,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,12,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,"코트, 풋워크, 보조훈련을 합친 주간 지수",,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,12,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,셔틀 플레이 시간,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,13,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,주간 코트 훈련량,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,13,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,풋워크/반응,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,14,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,주간 풋워크 및 반응 훈련량,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,14,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,보조훈련량,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,15,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,배드민턴 지원 목적의 주간 훈련량,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,15,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,이번 주 누적 부담,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,16,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,주간 canonical OFI 기반 누적 부담 지수,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,16,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,전신 부담,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,17,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,주간 전신성 피로 부담,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,17,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,근력운동 부담,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,18,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,근력운동에서 발생한 주간 피로 부담,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,18,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,배드민턴 부담,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,19,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,배드민턴 훈련에서 발생한 주간 피로 부담,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,19,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,국소/부위 부담,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,20,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,가장 높은 국소 부위의 주간 부담,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,20,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,회복/수행 보정,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,21,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,회복 상태와 수행 저하를 반영한 주간 지수,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,21,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,수면시간,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,22,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,체크인에 기록한 주간 평균 수면시간,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,22,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,시간,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,22,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,전신 피로 입력,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,23,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,주간 평균 전신 피로 체크인,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,23,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,하체 피로 입력,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,24,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,주간 평균 하체 피로 체크인,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,24,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,관절/건 불편감,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,25,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,주간 평균 관절/건 불편감 체크인,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,25,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,집중력/의욕,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,26,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,주간 평균 집중력/의욕 체크인,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,26,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,회복 체크인 종합,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,27,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,수면과 주관적 체크인을 좋은 방향으로 정렬한 주간 종합값,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,27,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,스매시 Top3 평균 속도,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,28,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,주간 스매시 속도 상위 3회 평균,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,28,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,스매시 최고 속도,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,29,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,주간 스매시 최고 속도,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,29,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,스매시 평균 속도,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,30,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,주간 스매시 평균 속도,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,30,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,스매시 속도 시도 수,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,31,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,주간 스매시 속도 기록 횟수,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,31,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,회,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,31,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,벤치프레스 posterior 중앙값,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,32,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,해당 주 마지막 저장 시점의 벤치프레스 수행능력 사후분포 중앙값,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,32,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,스쿼트 posterior 중앙값,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,33,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,해당 주 마지막 저장 시점의 스쿼트 수행능력 사후분포 중앙값,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,33,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,데드리프트 posterior 중앙값,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,34,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,해당 주 마지막 저장 시점의 데드리프트 수행능력 사후분포 중앙값,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,34,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,다음 근력 변화,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,35,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,다음 주 근력 지수의 변화량,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,35,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,다음 피로 변화,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,36,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,다음 주 피로 지수의 변화량,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,36,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,지수,,AnalysisMetricRegistry,app/src/main/java/com/training/trackplanner/analysis/lab/AnalysisMetricRegistry.kt,101,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
