schema_version,row_type,program_key,program_name,duration_days,week_number,day_of_week,order_index,exercise_name,category,detail1,detail2,mode,description,family_id,family_name,family_role,family_e1rm_multiplier,default_rest_seconds,rest_seconds,prescription,set_count,reps,weight_kg,seconds,stable_key,source,movement_pattern,movement_category,primary_muscles,secondary_muscles,equipment_tags,force_type,body_region,laterality,joint_emphasis,scapular_demand,hip_demand,plane,is_unilateral,metadata_updated_at
3,exercise,,,,,,,힙 어브덕션,근력운동,중둔근/둔근,골반안정근,"머신 또는 밴드, 무게*횟수",다리를 바깥쪽으로 벌려 중둔근을 훈련한다. 런지와 방향전환에서 골반이 무너지지 않게 돕는다.,,,,1,60,,,,,,,ex_728da646,BUILT_IN,HIP_STABILITY_SUPPORT|FRONTAL_PLANE_LOWER|GLUTE_MED_SUPPORT,SUPPORT,중둔근/둔근,골반안정근,힙어브덕션 머신|밴드,LOWER_BODY,LOWER,BILATERAL,HIP,,PELVIC_STABILITY,FRONTAL,0,1781278881407
3,exercise,,,,,,,30초 반복 스매시 테스트,기능성운동,스매시/상지폭발/타점반복/코어전달,라켓/셔틀콕/피더,시간/성공횟수,30초 동안 성공한 스매시 횟수를 기록한다. 스매시 속도 장비가 없을 때 상지 폭발력과 반복 타점 유지의 대체 지표로 쓴다.,,,,1,90,,,,,,,ex_91d8430b,BUILT_IN,BADMINTON_SKILL_TEST|OVERHEAD_POWER|ROTATIONAL_POWER|REPEATED_STRIKE_CAPACITY,SPORT_SPECIFIC,스매시/상지폭발/타점반복/코어전달,라켓/셔틀콕/피더,콘/마커,POWER,WHOLE_BODY,BILATERAL,SHOULDER|SPINE|HIP,ROTATOR_CUFF_SUPPORT,HIP_ROTATION,TRANSVERSE,0,1781278881407
3,exercise,,,,,,,6방향 랜덤 콕줍기,기능성운동,랜덤반응/방향전환/감속/회복,셔틀콕/코트,시간 또는 반복,무작위로 놓이거나 지시된 6방향 셔틀콕을 줍고 중앙으로 회복한다. 실제 랠리처럼 반응과 풋워크 전환을 함께 훈련한다.,,,,1,60,,,,,,,ex_bc84eb7f,BUILT_IN,FOOTWORK_DIRECT|CHANGE_OF_DIRECTION_DIRECT|DECELERATION_DIRECT|REACTION_AGILITY_DIRECT,AGILITY,랜덤반응/방향전환/감속/회복,셔틀콕/코트,콘/마커,AGILITY,LOWER,MULTIDIRECTIONAL,HIP|KNEE|ANKLE,,PELVIC_STABILITY,MULTIPLANAR,1,1781278881407
3,exercise,,,,,,,6코너 섀도우 풋워크,기능성운동,풋워크/가속/감속/회복,코트 또는 콘,시간,코트 여섯 방향으로 이동하고 중앙으로 회복한다. 배드민턴의 기본 이동 패턴을 반복해 체력과 리듬을 만든다.,,,,1,60,,,,,,,ex_33841b88,BUILT_IN,FOOTWORK_DIRECT|CHANGE_OF_DIRECTION_DIRECT|DECELERATION_DIRECT|REACTION_AGILITY_DIRECT,AGILITY,풋워크/가속/감속/회복,코트 또는 콘,콘/마커,AGILITY,LOWER,MULTIDIRECTIONAL,HIP|KNEE|ANKLE,,PELVIC_STABILITY,MULTIPLANAR,1,1781278881407
3,exercise,,,,,,,6코너 풋워크 최대반복 테스트,기능성운동,풋워크/방향전환/감속/재출발,코트 또는 콘,시간/최대횟수,정해진 시간 안에 6코너 이동을 몇 번 완성하는지 기록한다. 풋워크 속도와 감속 품질 변화를 보기 위한 테스트다.,,,,1,90,,,,,,,ex_c7977dfd,BUILT_IN,FOOTWORK_DIRECT|CHANGE_OF_DIRECTION_DIRECT|DECELERATION_DIRECT|REACTION_AGILITY_DIRECT,AGILITY,풋워크/방향전환/감속/재출발,코트 또는 콘,콘/마커,AGILITY,LOWER,MULTIDIRECTIONAL,HIP|KNEE|ANKLE,,PELVIC_STABILITY,MULTIPLANAR,1,1781278881407
3,exercise,,,,,,,A스킵,기능성운동,무릎드라이브/리듬/접지,맨몸/트랙,거리 또는 시간,무릎을 올리며 스킵 리듬으로 전진한다. 러닝 자세의 무릎 드라이브와 반대팔 리듬을 맞춘다.,,,,1,30,,,,,,,ex_a12de111,BUILT_IN,RUNNING_DRILL|SPRINT_MECHANICS_SUPPORT|KNEE_DRIVE,RUNNING_DRILL,무릎드라이브/리듬/접지,맨몸/트랙,콘/마커|맨몸,PLYOMETRIC,LOWER,ALTERNATING,HIP|KNEE|ANKLE,,,SAGITTAL,1,1781278881407
3,exercise,,,,,,,B스킵,기능성운동,햄스트링리듬/하퇴스윙,맨몸/트랙,거리 또는 시간,무릎을 올린 뒤 발을 앞으로 뻗어 긁듯이 내려놓는다. 보폭 회수와 접지 위치 감각을 익힌다.,,,,1,30,,,,,,,ex_a12de4d2,BUILT_IN,RUNNING_DRILL|SPRINT_MECHANICS_SUPPORT|HAMSTRING_SWING,RUNNING_DRILL,햄스트링리듬/하퇴스윙,맨몸/트랙,콘/마커|맨몸,PLYOMETRIC,LOWER,ALTERNATING,HIP|KNEE|ANKLE,,,SAGITTAL,1,1781278881407
3,exercise,,,,,,,가벼운 콕줍기,기능성운동,회복/가벼운풋워크/리듬,셔틀콕/코트,시간 또는 반복,낮은 강도로 셔틀콕을 줍고 중앙으로 돌아온다. 피로가 큰 주에 움직임 감각만 유지하는 드릴이다.,,,,1,45,,,,,,,ex_216351a1,BUILT_IN,FOOTWORK_LIGHT|RECOVERY_MOVEMENT|LOW_INTENSITY_COORDINATION,AGILITY,회복/가벼운풋워크/리듬,셔틀콕/코트,콘/마커,AGILITY,LOWER,MULTIDIRECTIONAL,HIP|KNEE|ANKLE,,PELVIC_STABILITY,MULTIPLANAR,1,1781278881407
3,exercise,,,,,,,고블릿 스쿼트,기능성운동,하체힘/코어/스쿼트패턴,케틀벨 또는 덤벨,무게*횟수,"고블릿 스쿼트: 하체힘/코어/스쿼트패턴을 목표로 짧고 선명하게 수행한다. 속도보다 착지, 정지, 몸통 안정성을 먼저 확인한다.",squat,스쿼트,스쿼트 계열,1,75,,,,,,,ex_ac7df636,BUILT_IN,KNEE_DOMINANT|LOWER_BODY_STRENGTH|SQUAT_PATTERN,SUPPORT,하체힘/코어/스쿼트패턴,케틀벨 또는 덤벨,덤벨|케틀벨,LOWER_BODY,LOWER,BILATERAL,HIP|KNEE,,,SAGITTAL,0,1781278881407
3,exercise,,,,,,,노르딕 햄스트링 컬,기능성운동,햄스트링/감속/후면사슬,파트너 또는 고정대,횟수,무릎을 고정하고 몸을 천천히 앞으로 내린다. 급정지와 감속에서 햄스트링 보호 능력을 기른다.,,,,1,90,,,,,,,ex_1cf51b6b,USER_EDITED,KNEE_FLEXION|HAMSTRING_STRENGTH|ECCENTRIC_HAMSTRING|DECELERATION_SUPPORT,SUPPORT,햄스트링/감속/후면사슬,파트너 또는 고정대,파트너/고정대,ECCENTRIC,LOWER,BILATERAL,KNEE,,,SAGITTAL,0,1781278881407
3,exercise,,,,,,,데드버그,기능성운동,코어/요추안정성/협응,맨몸,횟수,"데드버그: 코어/요추안정성/협응을 목표로 짧고 선명하게 수행한다. 속도보다 착지, 정지, 몸통 안정성을 먼저 확인한다.",deadlift,데드리프트,데드리프트 계열,1,30,,,,,,,ex_d5bdffe1,BUILT_IN,CORE_STABILITY|ANTI_EXTENSION|LUMBOPELVIC_CONTROL|CONTRALATERAL_COORDINATION,SUPPORT,코어/요추안정성/협응,맨몸,맨몸,CORE,TRUNK,ALTERNATING,SPINE|HIP,,PELVIC_STABILITY,ANTI_EXTENSION,1,1781278881407
3,exercise,,,,,,,드롭 점프,기능성운동,탄성/착지제어/반응힘,박스,횟수,낮은 박스에서 내려와 짧게 착지한 뒤 즉시 점프한다. 빠른 접지와 반응 파워를 훈련한다.,,,,1,60,,,,,,,ex_d6726746,BUILT_IN,PLYOMETRIC_SSC|LOWER_BODY_POWER|LANDING_CONTROL_SUPPORT|LANDING_CONTROL_DIRECT,PLYOMETRIC,탄성/착지제어/반응힘,박스,박스/스텝박스,PLYOMETRIC,LOWER,BILATERAL,HIP|KNEE|ANKLE,,,SAGITTAL,0,1781278881407
3,exercise,,,,,,,라인 홉,기능성운동,발목반응/좌우제어,라인,횟수 또는 시간,바닥 선을 기준으로 짧게 좌우 또는 앞뒤로 넘는다. 낮은 강도의 플라이오메트릭 입문 드릴이다.,,,,1,45,,,,,,,ex_a3ddd8ac,BUILT_IN,ANKLE_STIFFNESS|PLYOMETRIC_SSC|LOW_LEVEL_HOP|LANDING_CONTROL_SUPPORT,PLYOMETRIC,발목반응/좌우제어,라인,콘/마커,PLYOMETRIC,LOWER,BILATERAL,ANKLE,,,FRONTAL,0,1781278881407
3,exercise,,,,,,,래터럴 바운드,기능성운동,측면파워/감속/방향전환,맨몸,횟수 또는 시간,"래터럴 바운드: 측면파워/감속/방향전환을 목표로 짧고 선명하게 수행한다. 속도보다 착지, 정지, 몸통 안정성을 먼저 확인한다.",,,,1,45,,,,,,,ex_34e7d21,BUILT_IN,LATERAL_POWER|LATERAL_DECELERATION_DIRECT|LANDING_CONTROL_DIRECT|PLYOMETRIC_SSC|CHANGE_OF_DIRECTION_SUPPORT,PLYOMETRIC,측면파워/감속/방향전환,맨몸,맨몸,PLYOMETRIC,LOWER,ALTERNATING,HIP|KNEE|ANKLE,,PELVIC_STABILITY,FRONTAL,1,1781278881407
3,exercise,,,,,,,래터럴 스텝다운,기능성운동,무릎제어/둔근/편측제어,박스,횟수,박스 위에서 한쪽 다리로 버티며 반대 발을 옆으로 낮춘다. 무릎이 안쪽으로 무너지지 않게 제어하는 훈련이다.,,,,1,60,,,,,,,ex_69a56484,BUILT_IN,KNEE_DOMINANT|LOWER_BODY_STRENGTH|UNILATERAL_LOWER|HIP_STABILITY_SUPPORT|FRONTAL_PLANE_LOWER|ADDUCTOR_GLUTE_SUPPORT,SUPPORT,무릎제어/둔근/편측제어,박스,박스/스텝박스,LOWER_BODY,LOWER,ALTERNATING,HIP|KNEE,,PELVIC_STABILITY,FRONTAL,1,1781278881407
3,exercise,,,,,,,랜덤 방향전환 드릴,기능성운동,랜덤반응/방향전환/감속/재출발,콘 또는 코치 신호,시간,무작위 신호에 따라 방향을 바꾸고 멈춘 뒤 다시 출발한다. 첫 스텝과 감속 후 재출발을 함께 훈련한다.,,,,1,60,,,,,,,ex_64422511,BUILT_IN,FOOTWORK_DIRECT|CHANGE_OF_DIRECTION_DIRECT|DECELERATION_DIRECT|REACTION_AGILITY_DIRECT,AGILITY,랜덤반응/방향전환/감속/재출발,콘 또는 코치 신호,콘/마커,AGILITY,LOWER,MULTIDIRECTIONAL,HIP|KNEE|ANKLE,,PELVIC_STABILITY,MULTIPLANAR,1,1781278881407
3,exercise,,,,,,,랜덤 비프 풋워크,기능성운동,신호반응/풋워크/방향전환/감속,비프 신호/코트,시간,소리 신호에 맞춰 무작위 방향으로 이동한다. 예측이 어려운 상황에서 첫 발과 복귀 리듬을 훈련한다.,,,,1,60,,,,,,,ex_c5f4c242,BUILT_IN,FOOTWORK_DIRECT|CHANGE_OF_DIRECTION_DIRECT|DECELERATION_DIRECT|REACTION_AGILITY_DIRECT,AGILITY,신호반응/풋워크/방향전환/감속,비프 신호/코트,콘/마커,AGILITY,LOWER,MULTIDIRECTIONAL,HIP|KNEE|ANKLE,,PELVIC_STABILITY,MULTIPLANAR,1,1781278881407
3,exercise,,,,,,,랜덤 풋워크,기능성운동,랜덤반응/풋워크/방향전환/회복,코트/콘,시간,정해진 순서 없이 여러 방향으로 움직이고 중앙으로 회복한다. 경기 상황에 가까운 풋워크 품질을 본다.,,,,1,60,,,,,,,ex_1c7f2342,BUILT_IN,FOOTWORK_DIRECT|CHANGE_OF_DIRECTION_DIRECT|DECELERATION_DIRECT|REACTION_AGILITY_DIRECT,AGILITY,랜덤반응/풋워크/방향전환/회복,코트/콘,콘/마커,AGILITY,LOWER,MULTIDIRECTIONAL,HIP|KNEE|ANKLE,,PELVIC_STABILITY,MULTIPLANAR,1,1781278881407
3,exercise,,,,,,,린단 참고 트랙 스프린트,기능성운동,가속/최고속도/하체파워,트랙,거리 또는 시간,린단의 트랙 스프린트 훈련 보도를 참고한 항목이다. 짧은 질주와 충분한 휴식으로 폭발적 이동 속도를 기른다.,,,,1,90,,,,,,,ex_4773b6ea,USER_CREATED,GENERAL_SUPPORT,SUPPORT,가속/최고속도/하체파워,트랙,콘/마커,MIXED,WHOLE_BODY,BILATERAL,,,,,0,1781278881407
3,exercise,,,,,,,린단 참고 페이스 체인지 풋워크,기능성운동,속도변화/풋워크/반응,코트/콘,시간,린단 경기 특성인 템포 변화와 코트 장악을 참고한 드릴이다. 느린 이동에서 급가속으로 전환하는 패턴을 반복한다.,,,,1,60,,,,,,,ex_5004ca76,USER_CREATED,FOOTWORK_DIRECT|CHANGE_OF_DIRECTION_DIRECT|DECELERATION_DIRECT|REACTION_AGILITY_DIRECT|PACE_CHANGE|ACCELERATION_DECELERATION_TRANSITION,AGILITY,속도변화/풋워크/반응,코트/콘,콘/마커,AGILITY,LOWER,MULTIDIRECTIONAL,HIP|KNEE|ANKLE,,PELVIC_STABILITY,MULTIPLANAR,1,1781278881407
3,exercise,,,,,,,멀티셔틀 풋워크,기능성운동,반복스피드/심폐/코트회복,셔틀/코트,시간 또는 반복,연속 투입되는 셔틀에 맞춰 여러 방향으로 이동한다. 경기 속도에서 풋워크와 회복 능력을 함께 훈련한다.,,,,1,60,,,,,,,ex_752b45ae,BUILT_IN,FOOTWORK_DIRECT|CHANGE_OF_DIRECTION_DIRECT|DECELERATION_DIRECT|REACTION_AGILITY_DIRECT|REPEAT_SPRINT_ABILITY|AEROBIC_ANAEROBIC,AGILITY,반복스피드/심폐/코트회복,셔틀/코트,콘/마커,AGILITY,LOWER,MULTIDIRECTIONAL,HIP|KNEE|ANKLE,,PELVIC_STABILITY,MULTIPLANAR,1,1781278881407
3,exercise,,,,,,,메디신볼 슬램,기능성운동,순발력/코어,메디신볼,횟수 또는 시간,메디신볼 슬램: 횟수 또는 시간 방식으로 수행한다. 주요 타깃은 순발력/코어이며 보조 요소는 메디신볼이다.,,,,1,60,,,,,,,ex_26ac0c19,USER_CREATED,POWER|CORE_POWER|SHOULDER_EXTENSION_POWER,POWER,순발력/코어,메디신볼,메디신볼,POWER,WHOLE_BODY,BILATERAL,SHOULDER|SPINE|HIP,SCAPULAR_CONTROL_LIGHT,HIP_EXTENSION,SAGITTAL,0,1781278881407
3,exercise,,,,,,,미니밴드 사이드워크,기능성운동,중둔근/골반안정성,미니밴드,거리 또는 횟수,무릎이나 발목에 밴드를 걸고 옆으로 걷는다. 러닝과 스쿼트에서 골반이 무너지는 것을 줄이는 보조운동이다.,,,,1,45,,,,,,,ex_16b298db,BUILT_IN,HIP_STABILITY_SUPPORT|FRONTAL_PLANE_LOWER|GLUTE_MED_SUPPORT,SUPPORT,중둔근/골반안정성,미니밴드,밴드,LOWER_BODY,LOWER,ALTERNATING,HIP,,PELVIC_STABILITY,FRONTAL,1,1781278881407
3,exercise,,,,,,,바이퍼 트위스트(아래로),기능성운동,회전생성,바이퍼,무게*횟수,위에서 바이퍼를 아래로 내려치고 멈춘다. 상체 회전력을 만든다.,,,,1,90,,,,,,,ex_8354acd,USER_CREATED,ROTATIONAL_POWER|TRUNK_ROTATION|CORE_POWER,POWER,회전생성,바이퍼,바이퍼,ROTATION,TRUNK,BILATERAL,SPINE|HIP|SHOULDER,SCAPULAR_CONTROL_LIGHT,HIP_ROTATION,TRANSVERSE,0,1781278881407
3,exercise,,,,,,,박스 스텝업,기능성운동,하체힘/보행안정성/둔근,낮은 박스,횟수 또는 무게*횟수,낮은 박스에 한 발씩 올라서며 골반과 무릎이 흔들리지 않게 제어한다. 어려운 한발 운동 전 단계로 쓴다.,,,,1,60,,,,,,,ex_6232f4bc,BUILT_IN,KNEE_DOMINANT|LOWER_BODY_STRENGTH|UNILATERAL_LOWER|HIP_STABILITY_SUPPORT,SUPPORT,하체힘/보행안정성/둔근,낮은 박스,박스/스텝박스,LOWER_BODY,LOWER,ALTERNATING,HIP|KNEE,,PELVIC_STABILITY,SAGITTAL,1,1781278881407
3,exercise,,,,,,,박스 점프,기능성운동,탄성/하체파워/착지제어,박스,횟수,"박스 점프: 탄성/하체파워/착지제어을 목표로 짧고 선명하게 수행한다. 속도보다 착지, 정지, 몸통 안정성을 먼저 확인한다.",,,,1,60,,,,,,,ex_d9e141e4,BUILT_IN,PLYOMETRIC_SSC|LOWER_BODY_POWER|LANDING_CONTROL_SUPPORT,PLYOMETRIC,탄성/하체파워/착지제어,박스,박스/스텝박스,PLYOMETRIC,LOWER,BILATERAL,HIP|KNEE|ANKLE,,,SAGITTAL,0,1781278881407
3,exercise,,,,,,,발목/고관절 가동성,기능성운동,가동성/착지준비/부상예방,맨몸,시간,발목과 고관절을 부드럽게 움직여 풋워크 전 관절 범위를 확보한다. 고강도 점프 전 준비운동으로 쓴다.,,,,1,30,,,,,,,ex_149730de,BUILT_IN,MOBILITY|RECOVERY_SUPPORT|ANKLE_HIP_MOBILITY,MOBILITY,가동성/착지준비/부상예방,맨몸,맨몸,MOBILITY,WHOLE_BODY,BILATERAL,HIP|ANKLE,,,,0,1781278881407
3,exercise,,,,,,,버피,기능성운동,전신컨디셔닝/파워/심폐,맨몸,횟수 또는 시간,"버피: 전신컨디셔닝/파워/심폐을 목표로 짧고 선명하게 수행한다. 속도보다 착지, 정지, 몸통 안정성을 먼저 확인한다.",,,,1,45,,,,,,,ex_3f184ef9,BUILT_IN,FULL_BODY_CONDITIONING|CARDIO|PLYOMETRIC_SUPPORT,CONDITIONING,전신컨디셔닝/파워/심폐,맨몸,맨몸,MIXED,WHOLE_BODY,BILATERAL,HIP|KNEE|SHOULDER,,,SAGITTAL,0,1781278881407
3,exercise,,,,,,,불가리안 스플릿 스쿼트,기능성운동,편측제어/하체힘/감속,벤치/덤벨,무게*횟수,뒷발을 벤치에 올리고 앞다리로 내려갔다 민다. 코트 런지와 한발 감속 능력을 보강한다.,squat,스쿼트,스쿼트 계열,1,90,,,,,,,ex_e2efd0fe,BUILT_IN,KNEE_DOMINANT|LOWER_BODY_STRENGTH|SQUAT_PATTERN|UNILATERAL_LOWER|HIP_STABILITY_SUPPORT|DECELERATION_SUPPORT,SUPPORT,편측제어/하체힘/감속,벤치/덤벨,덤벨|벤치,LOWER_BODY,LOWER,ALTERNATING,HIP|KNEE,,PELVIC_STABILITY,SAGITTAL,1,1781278881407
3,exercise,,,,,,,사이드 스텝 후 정지,기능성운동,좌우이동/감속/균형,코트 또는 콘,시간,좌우로 빠르게 이동한 뒤 마지막 스텝에서 몸이 밀리지 않게 정지한다. 방향전환 전 감속 능력을 훈련한다.,,,,1,60,,,,,,,ex_9b132c23,BUILT_IN,FOOTWORK_DIRECT|CHANGE_OF_DIRECTION_DIRECT|DECELERATION_DIRECT|REACTION_AGILITY_DIRECT|LATERAL_DECELERATION_DIRECT,AGILITY,좌우이동/감속/균형,코트 또는 콘,콘/마커,AGILITY,LOWER,MULTIDIRECTIONAL,HIP|KNEE|ANKLE,,PELVIC_STABILITY,MULTIPLANAR,1,1781278881407
3,exercise,,,,,,,사이드 플랭크,기능성운동,측면코어/골반안정성,맨몸,시간,"사이드 플랭크: 측면코어/골반안정성을 목표로 짧고 선명하게 수행한다. 속도보다 착지, 정지, 몸통 안정성을 먼저 확인한다.",,,,1,45,,,,,,,ex_f6d43398,BUILT_IN,CORE_STABILITY|ANTI_LATERAL_FLEXION|LUMBOPELVIC_CONTROL,SUPPORT,측면코어/골반안정성,맨몸,맨몸,CORE,TRUNK,UNILATERAL,SPINE|HIP,,PELVIC_STABILITY,FRONTAL,1,1781278881407
3,exercise,,,,,,,셔틀런,기능성운동,방향전환/감속/가속,콘,시간 또는 반복,"셔틀런: 방향전환/감속/가속을 목표로 짧고 선명하게 수행한다. 속도보다 착지, 정지, 몸통 안정성을 먼저 확인한다.",,,,1,60,,,,,,,ex_a4040be3,BUILT_IN,FOOTWORK_DIRECT|CHANGE_OF_DIRECTION_DIRECT|DECELERATION_DIRECT|REACTION_AGILITY_DIRECT,AGILITY,방향전환/감속/가속,콘,콘/마커,AGILITY,LOWER,MULTIDIRECTIONAL,HIP|KNEE|ANKLE,,PELVIC_STABILITY,MULTIPLANAR,1,1781278881407
3,exercise,,,,,,,스캡 푸시업,기능성운동,전거근/견갑제어,맨몸,횟수,팔꿈치를 편 푸시업 자세에서 견갑골만 밀고 모은다. 푸시업과 프레스 전 견갑 고정 감각을 만든다.,,,,1,30,,,,,,,ex_c4535de3,BUILT_IN,PUSH_HORIZONTAL|CHEST_STRENGTH,STRENGTH,전거근/견갑제어,맨몸,맨몸,PUSH,UPPER,BILATERAL,SHOULDER|ELBOW,SCAPULAR_CONTROL_LIGHT,,TRANSVERSE,0,1781278881407
3,exercise,,,,,,,스케이터 스쿼트,기능성운동,편측제어/둔근/감속,맨몸 또는 덤벨,횟수 또는 무게*횟수,뒤쪽 무릎을 바닥 쪽으로 보내며 한발로 내려갔다 올라온다. 사이드 런지와 착지 제어에 필요한 한발 힘을 키운다.,squat,스쿼트,스쿼트 계열,1,75,,,,,,,ex_ee378da7,BUILT_IN,KNEE_DOMINANT|LOWER_BODY_STRENGTH|SQUAT_PATTERN|UNILATERAL_LOWER|HIP_STABILITY_SUPPORT|DECELERATION_SUPPORT,SUPPORT,편측제어/둔근/감속,맨몸 또는 덤벨,덤벨|맨몸,LOWER_BODY,LOWER,UNILATERAL,HIP|KNEE,,PELVIC_STABILITY,SAGITTAL,1,1781278881407
3,exercise,,,,,,,스킵 바운드,기능성운동,수평탄성/둔근파워/리듬,맨몸/트랙,거리 또는 횟수,스킵보다 길게 떠서 전진하되 착지는 조용하게 한다. 초보자는 낮은 볼륨으로 탄성 감각만 확인한다.,,,,1,45,,,,,,,ex_c4ea0a2a,BUILT_IN,RUNNING_DRILL|SPRINT_MECHANICS_SUPPORT|HORIZONTAL_POWER|PLYOMETRIC_SSC,RUNNING_DRILL,수평탄성/둔근파워/리듬,맨몸/트랙,콘/마커|맨몸,PLYOMETRIC,LOWER,ALTERNATING,HIP|KNEE|ANKLE,,,SAGITTAL,1,1781278881407
3,exercise,,,,,,,스트라이드,기능성운동,러닝기술/가속/리듬,트랙 또는 평지,거리 또는 시간,짧은 거리에서 70~85% 속도로 부드럽게 가속한다. 전력질주가 아니라 자세와 리듬을 확인하는 드릴이다.,,,,1,60,,,,,,,ex_c5c2fdef,BUILT_IN,RUNNING_DRILL|SPRINT_MECHANICS_SUPPORT|ACCELERATION_SUPPORT|RUNNING_RHYTHM,RUNNING_DRILL,러닝기술/가속/리듬,트랙 또는 평지,콘/마커,LOWER_BODY,LOWER,ALTERNATING,HIP|KNEE|ANKLE,,,SAGITTAL,1,1781278881407
3,exercise,,,,,,,스트레칭,기능성운동,회복/가동성/관절보호,맨몸,시간,훈련 후 관절과 근육을 가볍게 풀어준다. 디로드 주간에는 피로를 낮추고 움직임 품질을 유지하는 데 쓴다.,,,,1,30,,,,,,,ex_dd16e07a,BUILT_IN,MOBILITY|RECOVERY_SUPPORT,MOBILITY,회복/가동성/관절보호,맨몸,맨몸,MOBILITY,WHOLE_BODY,BILATERAL,,,,,0,1781278881407
3,exercise,,,,,,,스플릿 스텝,기능성운동,발빠름/리듬/첫스텝,맨몸/코트,시간 또는 반복,상대 타이밍에 맞춰 짧게 튀며 준비 자세를 만든다. 첫 발 반응과 이동 리듬을 정리하는 기본 드릴이다.,,,,1,45,,,,,,,ex_c6d9efef,BUILT_IN,SPLIT_STEP_DIRECT|REACTION_AGILITY_DIRECT|FIRST_STEP_SUPPORT,AGILITY,발빠름/리듬/첫스텝,맨몸/코트,콘/마커|맨몸,AGILITY,LOWER,MULTIDIRECTIONAL,HIP|KNEE|ANKLE,,PELVIC_STABILITY,MULTIPLANAR,1,1781278881407
3,exercise,,,,,,,스플릿 스텝 리액션,기능성운동,반응속도/발빠름/방향전환,콘 또는 코치 신호,시간,스플릿 스텝 후 신호 방향으로 첫 발을 빠르게 낸다. 배드민턴 수비와 네트 대시의 출발 반응을 훈련한다.,,,,1,45,,,,,,,ex_8e69fc74,BUILT_IN,SPLIT_STEP_DIRECT|REACTION_AGILITY_DIRECT|FIRST_STEP_SUPPORT|CHANGE_OF_DIRECTION_DIRECT,AGILITY,반응속도/발빠름/방향전환,콘 또는 코치 신호,콘/마커,AGILITY,LOWER,MULTIDIRECTIONAL,HIP|KNEE|ANKLE,,PELVIC_STABILITY,MULTIPLANAR,1,1781278881407
3,exercise,,,,,,,스플릿 스텝 후 좌우 런지,기능성운동,첫스텝/좌우런지/감속,코트 또는 콘,횟수 또는 시간,스플릿 스텝 후 좌우 중 한 방향으로 런지하고 균형을 잡는다. 배드민턴 수비 첫 발과 감속을 함께 연습한다.,,,,1,60,,,,,,,ex_377448a9,BUILT_IN,KNEE_DOMINANT|LOWER_BODY_STRENGTH|LUNGE_PATTERN|UNILATERAL_LOWER|HIP_STABILITY_SUPPORT|DECELERATION_SUPPORT,SUPPORT,첫스텝/좌우런지/감속,코트 또는 콘,콘/마커,LOWER_BODY,LOWER,ALTERNATING,HIP|KNEE,,PELVIC_STABILITY,SAGITTAL,1,1781278881407
3,exercise,,,,,,,싱글 레그 RDL,기능성운동,편측제어/힙힌지/균형,덤벨 또는 케틀벨,무게*횟수,"싱글 레그 RDL: 편측제어/힙힌지/균형을 목표로 짧고 선명하게 수행한다. 속도보다 착지, 정지, 몸통 안정성을 먼저 확인한다.",,,,1,75,,,,,,,single_leg_rdl,BUILT_IN,HIP_HINGE|POSTERIOR_CHAIN_STRENGTH|UNILATERAL_LOWER|HIP_STABILITY_SUPPORT,STRENGTH,편측제어/힙힌지/균형,덤벨 또는 케틀벨,덤벨|케틀벨,HINGE,LOWER,UNILATERAL,HIP|SPINE,,HIP_EXTENSION|PELVIC_STABILITY,SAGITTAL,1,1781278881407
3,exercise,,,,,,,싱글 레그 박스 스쿼트,기능성운동,편측제어/하체힘/균형,박스/벤치,횟수 또는 무게*횟수,박스에 앉듯 한발로 내려갔다가 올라온다. 한발 스쿼트 패턴을 안전하게 연습하며 좌우 제어를 확인한다.,squat,스쿼트,박스 스쿼트 보수 환산,0.96,75,,,,,,,ex_85f12271,BUILT_IN,KNEE_DOMINANT|LOWER_BODY_STRENGTH|SQUAT_PATTERN|UNILATERAL_LOWER|HIP_STABILITY_SUPPORT,SUPPORT,편측제어/하체힘/균형,박스/벤치,벤치|박스/스텝박스,LOWER_BODY,LOWER,UNILATERAL,HIP|KNEE,,PELVIC_STABILITY,SAGITTAL,1,1781278881407
3,exercise,,,,,,,싱글 레그 홉 앤 스틱,기능성운동,착지제어/탄성/편측제어,맨몸,횟수,한발로 짧게 뛰고 같은 발로 조용히 멈춘다. 배드민턴의 급정지와 재가속 전 착지 안정성을 점검한다.,,,,1,60,,,,,,,ex_314df428,BUILT_IN,LANDING_CONTROL_DIRECT|DECELERATION_DIRECT|UNILATERAL_LOWER|PLYOMETRIC_SSC,PLYOMETRIC,착지제어/탄성/편측제어,맨몸,맨몸,PLYOMETRIC,LOWER,UNILATERAL,HIP|KNEE|ANKLE,,PELVIC_STABILITY,SAGITTAL,1,1781278881407
