displayField,canonicalCode,koreanLabel,koreanShortLabel,koreanFormalLabel,koreanDescription,koreanSearchAliases,englishLabel,englishSearchAliases,allowedLatinTokens,displayScope,reviewStatus
EXERCISE_DETAIL,후면삼각근/이두근/코어,후면삼각근/이두근/코어,후면삼각근/이두근/코어,,후면삼각근/이두근/코어 항목을 나타내는 앱 표시 용어입니다.,,후면삼각근/이두근/코어,후면삼각근/이두근/코어,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_DETAIL,후면삼각근/코어,후면삼각근/코어,후면삼각근/코어,,후면삼각근/코어 항목을 나타내는 앱 표시 용어입니다.,,후면삼각근/코어,후면삼각근/코어,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_DETAIL,후면삼각근/하부승모근,후면삼각근/하부승모근,후면삼각근/하부승모근,,후면삼각근/하부승모근 항목을 나타내는 앱 표시 용어입니다.,,후면삼각근/하부승모근,후면삼각근/하부승모근,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_DETAIL,힙힌지/파워,힙힌지/파워,힙힌지/파워,,힙힌지/파워 항목을 나타내는 앱 표시 용어입니다.,,힙힌지/파워,힙힌지/파워,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,EZ바,EZ바,EZ바,,EZ바 항목을 나타내는 앱 표시 용어입니다.,,EZ바,EZ바,EZ,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,EZ바 또는 덤벨,EZ바 또는 덤벨,EZ바 또는 덤벨,,EZ바 또는 덤벨 항목을 나타내는 앱 표시 용어입니다.,,EZ바 또는 덤벨,EZ바 또는 덤벨,EZ,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,거리 또는 시간,거리 또는 시간,거리 또는 시간,,거리 또는 시간 항목을 나타내는 앱 표시 용어입니다.,,거리 또는 시간,거리 또는 시간,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,거리 또는 횟수,거리 또는 횟수,거리 또는 횟수,,거리 또는 횟수 항목을 나타내는 앱 표시 용어입니다.,,거리 또는 횟수,거리 또는 횟수,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,낮은 발판/덤벨,낮은 발판/덤벨,낮은 발판/덤벨,,낮은 발판/덤벨 항목을 나타내는 앱 표시 용어입니다.,,낮은 발판/덤벨,낮은 발판/덤벨,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,덤벨,덤벨,덤벨,,덤벨 항목을 나타내는 앱 표시 용어입니다.,,덤벨,덤벨,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,덤벨 또는 맨몸,덤벨 또는 맨몸,덤벨 또는 맨몸,,덤벨 또는 맨몸 항목을 나타내는 앱 표시 용어입니다.,,덤벨 또는 맨몸,덤벨 또는 맨몸,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,덤벨 또는 바벨,덤벨 또는 바벨,덤벨 또는 바벨,,덤벨 또는 바벨 항목을 나타내는 앱 표시 용어입니다.,,덤벨 또는 바벨,덤벨 또는 바벨,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,덤벨 또는 케이블,덤벨 또는 케이블,덤벨 또는 케이블,,덤벨 또는 케이블 항목을 나타내는 앱 표시 용어입니다.,,덤벨 또는 케이블,덤벨 또는 케이블,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,덤벨 한쪽 잡기,덤벨 한쪽 잡기,덤벨 한쪽 잡기,,덤벨 한쪽 잡기 항목을 나타내는 앱 표시 용어입니다.,,덤벨 한쪽 잡기,덤벨 한쪽 잡기,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,랜드마인,랜드마인,랜드마인,,랜드마인 항목을 나타내는 앱 표시 용어입니다.,,랜드마인,랜드마인,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,랜드마인 또는 바벨,랜드마인 또는 바벨,랜드마인 또는 바벨,,랜드마인 또는 바벨 항목을 나타내는 앱 표시 용어입니다.,,랜드마인 또는 바벨,랜드마인 또는 바벨,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,링 또는 스트랩,링 또는 스트랩,링 또는 스트랩,,링 또는 스트랩 항목을 나타내는 앱 표시 용어입니다.,,링 또는 스트랩,링 또는 스트랩,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,맨몸,맨몸,맨몸,,맨몸 항목을 나타내는 앱 표시 용어입니다.,,맨몸,맨몸,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,맨몸 또는 덤벨,맨몸 또는 덤벨,맨몸 또는 덤벨,,맨몸 또는 덤벨 항목을 나타내는 앱 표시 용어입니다.,,맨몸 또는 덤벨,맨몸 또는 덤벨,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,맨몸 또는 바벨,맨몸 또는 바벨,맨몸 또는 바벨,,맨몸 또는 바벨 항목을 나타내는 앱 표시 용어입니다.,,맨몸 또는 바벨,맨몸 또는 바벨,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,맨몸 또는 중량,맨몸 또는 중량,맨몸 또는 중량,,맨몸 또는 중량 항목을 나타내는 앱 표시 용어입니다.,,맨몸 또는 중량,맨몸 또는 중량,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,머신,머신,머신,,머신 항목을 나타내는 앱 표시 용어입니다.,,머신,머신,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,머신 또는 덤벨,머신 또는 덤벨,머신 또는 덤벨,,머신 또는 덤벨 항목을 나타내는 앱 표시 용어입니다.,,머신 또는 덤벨,머신 또는 덤벨,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,머신 또는 밴드,머신 또는 밴드,머신 또는 밴드,,머신 또는 밴드 항목을 나타내는 앱 표시 용어입니다.,,머신 또는 밴드,머신 또는 밴드,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,머신 또는 케이블,머신 또는 케이블,머신 또는 케이블,,머신 또는 케이블 항목을 나타내는 앱 표시 용어입니다.,,머신 또는 케이블,머신 또는 케이블,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,메디신볼,메디신볼,메디신볼,,메디신볼 항목을 나타내는 앱 표시 용어입니다.,,메디신볼,메디신볼,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,무게*거리 또는 시간,무게*거리 또는 시간,무게*거리 또는 시간,,무게*거리 또는 시간 항목을 나타내는 앱 표시 용어입니다.,,무게*거리 또는 시간,무게*거리 또는 시간,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,무게*횟수,무게*횟수,무게*횟수,,무게*횟수 항목을 나타내는 앱 표시 용어입니다.,,무게*횟수,무게*횟수,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,바 또는 링,바 또는 링,바 또는 링,,바 또는 링 항목을 나타내는 앱 표시 용어입니다.,,바 또는 링,바 또는 링,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,바벨,바벨,바벨,,바벨 항목을 나타내는 앱 표시 용어입니다.,,바벨,바벨,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,바벨 또는 EZ바,바벨 또는 EZ바,바벨 또는 EZ바,,바벨 또는 EZ바 항목을 나타내는 앱 표시 용어입니다.,,바벨 또는 EZ바,바벨 또는 EZ바,EZ,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,바벨 또는 덤벨,바벨 또는 덤벨,바벨 또는 덤벨,,바벨 또는 덤벨 항목을 나타내는 앱 표시 용어입니다.,,바벨 또는 덤벨,바벨 또는 덤벨,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,바이퍼,바이퍼,바이퍼,,바이퍼 항목을 나타내는 앱 표시 용어입니다.,,바이퍼,바이퍼,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,박스/덤벨,박스/덤벨,박스/덤벨,,박스/덤벨 항목을 나타내는 앱 표시 용어입니다.,,박스/덤벨,박스/덤벨,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,밴드,밴드,밴드,,밴드 항목을 나타내는 앱 표시 용어입니다.,,밴드,밴드,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,벤치,벤치,벤치,,벤치 항목을 나타내는 앱 표시 용어입니다.,,벤치,벤치,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,벤치 또는 머신,벤치 또는 머신,벤치 또는 머신,,벤치 또는 머신 항목을 나타내는 앱 표시 용어입니다.,,벤치 또는 머신,벤치 또는 머신,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,벨트 또는 덤벨,벨트 또는 덤벨,벨트 또는 덤벨,,벨트 또는 덤벨 항목을 나타내는 앱 표시 용어입니다.,,벨트 또는 덤벨,벨트 또는 덤벨,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,벽,벽,벽,,벽 항목을 나타내는 앱 표시 용어입니다.,,벽,벽,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,벽 또는 맨몸,벽 또는 맨몸,벽 또는 맨몸,,벽 또는 맨몸 항목을 나타내는 앱 표시 용어입니다.,,벽 또는 맨몸,벽 또는 맨몸,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,스미스 머신,스미스 머신,스미스 머신,,스미스 머신 항목을 나타내는 앱 표시 용어입니다.,,스미스 머신,스미스 머신,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,시간,시간,시간,,시간 항목을 나타내는 앱 표시 용어입니다.,,시간,시간,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,시간 또는 반복,시간 또는 반복,시간 또는 반복,,시간 또는 반복 항목을 나타내는 앱 표시 용어입니다.,,시간 또는 반복,시간 또는 반복,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,시간 또는 횟수,시간 또는 횟수,시간 또는 횟수,,시간 또는 횟수 항목을 나타내는 앱 표시 용어입니다.,,시간 또는 횟수,시간 또는 횟수,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,시간/강도,시간/강도,시간/강도,,시간/강도 항목을 나타내는 앱 표시 용어입니다.,,시간/강도,시간/강도,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,시간/거리,시간/거리,시간/거리,,시간/거리 항목을 나타내는 앱 표시 용어입니다.,,시간/거리,시간/거리,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,시간/거리/페이스,시간/거리/페이스,시간/거리/페이스,,시간/거리/페이스 항목을 나타내는 앱 표시 용어입니다.,,시간/거리/페이스,시간/거리/페이스,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,시간/성공횟수,시간/성공횟수,시간/성공횟수,,시간/성공횟수 항목을 나타내는 앱 표시 용어입니다.,,시간/성공횟수,시간/성공횟수,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,시간/최대횟수,시간/최대횟수,시간/최대횟수,,시간/최대횟수 항목을 나타내는 앱 표시 용어입니다.,,시간/최대횟수,시간/최대횟수,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,시간/층수,시간/층수,시간/층수,,시간/층수 항목을 나타내는 앱 표시 용어입니다.,,시간/층수,시간/층수,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,시간/횟수,시간/횟수,시간/횟수,,시간/횟수 항목을 나타내는 앱 표시 용어입니다.,,시간/횟수,시간/횟수,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,언더핸드 바벨,언더핸드 바벨,언더핸드 바벨,,언더핸드 바벨 항목을 나타내는 앱 표시 용어입니다.,,언더핸드 바벨,언더핸드 바벨,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,인클라인 벤치/덤벨,인클라인 벤치/덤벨,인클라인 벤치/덤벨,,인클라인 벤치/덤벨 항목을 나타내는 앱 표시 용어입니다.,,인클라인 벤치/덤벨,인클라인 벤치/덤벨,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,인클라인 벤치/덤벨 또는 EZ바,인클라인 벤치/덤벨 또는 EZ바,인클라인 벤치/덤벨 또는 EZ바,,인클라인 벤치/덤벨 또는 EZ바 항목을 나타내는 앱 표시 용어입니다.,,인클라인 벤치/덤벨 또는 EZ바,인클라인 벤치/덤벨 또는 EZ바,EZ,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,인클라인 벤치/덤벨 또는 머신,인클라인 벤치/덤벨 또는 머신,인클라인 벤치/덤벨 또는 머신,,인클라인 벤치/덤벨 또는 머신 항목을 나타내는 앱 표시 용어입니다.,,인클라인 벤치/덤벨 또는 머신,인클라인 벤치/덤벨 또는 머신,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,좌우 횟수,좌우 횟수,좌우 횟수,,좌우 횟수 항목을 나타내는 앱 표시 용어입니다.,,좌우 횟수,좌우 횟수,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,철봉,철봉,철봉,,철봉 항목을 나타내는 앱 표시 용어입니다.,,철봉,철봉,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,캡틴체어,캡틴체어,캡틴체어,,캡틴체어 항목을 나타내는 앱 표시 용어입니다.,,캡틴체어,캡틴체어,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,케이블,케이블,케이블,,케이블 항목을 나타내는 앱 표시 용어입니다.,,케이블,케이블,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,케이블 로프,케이블 로프,케이블 로프,,케이블 로프 항목을 나타내는 앱 표시 용어입니다.,,케이블 로프,케이블 로프,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,케이블 머신,케이블 머신,케이블 머신,,케이블 머신 항목을 나타내는 앱 표시 용어입니다.,,케이블 머신,케이블 머신,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,케틀벨,케틀벨,케틀벨,,케틀벨 항목을 나타내는 앱 표시 용어입니다.,,케틀벨,케틀벨,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,평행봉,평행봉,평행봉,,평행봉 항목을 나타내는 앱 표시 용어입니다.,,평행봉,평행봉,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,플레이트,플레이트,플레이트,,플레이트 항목을 나타내는 앱 표시 용어입니다.,,플레이트,플레이트,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,한발 무게*횟수,한발 무게*횟수,한발 무게*횟수,,한발 무게*횟수 항목을 나타내는 앱 표시 용어입니다.,,한발 무게*횟수,한발 무게*횟수,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,한발 횟수,한발 횟수,한발 횟수,,한발 횟수 항목을 나타내는 앱 표시 용어입니다.,,한발 횟수,한발 횟수,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,한팔 무게*횟수,한팔 무게*횟수,한팔 무게*횟수,,한팔 무게*횟수 항목을 나타내는 앱 표시 용어입니다.,,한팔 무게*횟수,한팔 무게*횟수,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,한팔 횟수,한팔 횟수,한팔 횟수,,한팔 횟수 항목을 나타내는 앱 표시 용어입니다.,,한팔 횟수,한팔 횟수,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,횟수,횟수,횟수,,횟수 항목을 나타내는 앱 표시 용어입니다.,,횟수,횟수,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,횟수 또는 무게*횟수,횟수 또는 무게*횟수,횟수 또는 무게*횟수,,횟수 또는 무게*횟수 항목을 나타내는 앱 표시 용어입니다.,,횟수 또는 무게*횟수,횟수 또는 무게*횟수,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,횟수 또는 시간,횟수 또는 시간,횟수 또는 시간,,횟수 또는 시간 항목을 나타내는 앱 표시 용어입니다.,,횟수 또는 시간,횟수 또는 시간,,PRODUCTION,APPROVED_RESEARCHED
EXERCISE_MODE,횟수 또는 중량,횟수 또는 중량,횟수 또는 중량,,횟수 또는 중량 항목을 나타내는 앱 표시 용어입니다.,,횟수 또는 중량,횟수 또는 중량,,PRODUCTION,APPROVED_RESEARCHED
FINAL_SOURCE_STATUS,SOURCE_ACCEPTED,근거 사용 가능,근거 사용 가능,,근거 사용 가능 항목을 나타내는 앱 표시 용어입니다.,,Source accepted,SOURCE ACCEPTED,,PRODUCTION,APPROVED_RESEARCHED
FINAL_SOURCE_STATUS,SOURCE_ACCEPTED_WITH_LIMITATION,제한 조건과 함께 근거 사용,제한 조건과 함께 근거 사용,,제한 조건과 함께 근거 사용 항목을 나타내는 앱 표시 용어입니다.,,Source accepted with limitations,SOURCE ACCEPTED WITH LIMITATION,,PRODUCTION,APPROVED_RESEARCHED
FORCE_TYPE,ACCELERATE,가속,가속,,가속 항목을 나타내는 앱 표시 용어입니다.,,Accelerate,ACCELERATE,,PRODUCTION,APPROVED_RESEARCHED
FORCE_TYPE,BRACE,고정,고정,,고정 항목을 나타내는 앱 표시 용어입니다.,,Brace,BRACE,,PRODUCTION,APPROVED_RESEARCHED
FORCE_TYPE,CARRY,캐리,캐리,,캐리 항목을 나타내는 앱 표시 용어입니다.,,Carry,CARRY,,PRODUCTION,APPROVED_RESEARCHED
FORCE_TYPE,DECELERATE,감속,감속,,감속 항목을 나타내는 앱 표시 용어입니다.,,Decelerate,DECELERATE,,PRODUCTION,APPROVED_RESEARCHED
FORCE_TYPE,HINGE,힌지,힌지,,힌지 항목을 나타내는 앱 표시 용어입니다.,,Hinge,HINGE,,PRODUCTION,APPROVED_RESEARCHED
FORCE_TYPE,LAND,착지,착지,,착지 항목을 나타내는 앱 표시 용어입니다.,,Land,LAND,,PRODUCTION,APPROVED_RESEARCHED
FORCE_TYPE,PULL,당기기,당기기,,당기기 항목을 나타내는 앱 표시 용어입니다.,,Pull,PULL,,PRODUCTION,APPROVED_RESEARCHED
FORCE_TYPE,PUSH,밀기,밀기,,밀기 항목을 나타내는 앱 표시 용어입니다.,,Push,PUSH,,PRODUCTION,APPROVED_RESEARCHED
FORCE_TYPE,ROTATE,회전,회전,,회전 항목을 나타내는 앱 표시 용어입니다.,,Rotate,ROTATE,,PRODUCTION,APPROVED_RESEARCHED
FORCE_TYPE,SQUAT,스쿼트,스쿼트,,스쿼트 항목을 나타내는 앱 표시 용어입니다.,,Squat,SQUAT,,PRODUCTION,APPROVED_RESEARCHED
JOINT_ACTION,ANKLE_DORSIFLEXION,발목 배측굴곡,발목 배측굴곡,,발목 배측굴곡 항목을 나타내는 앱 표시 용어입니다.,,Ankle dorsiflexion,ANKLE DORSIFLEXION,,PRODUCTION,APPROVED_RESEARCHED
JOINT_ACTION,ANKLE_PLANTARFLEXION,발목 저측굴곡,발목 저측굴곡,,발목 저측굴곡 항목을 나타내는 앱 표시 용어입니다.,,Ankle plantarflexion,ANKLE PLANTARFLEXION,,PRODUCTION,APPROVED_RESEARCHED
JOINT_ACTION,ELBOW_EXTENSION,팔꿈치 신전,팔꿈치 신전,,팔꿈치 신전 항목을 나타내는 앱 표시 용어입니다.,,Elbow extension,ELBOW EXTENSION,,PRODUCTION,APPROVED_RESEARCHED
