relationKey,exerciseStableKey,exerciseName,relationType,relationValue,transferConfidence,identityStatus,sourceStableKey,inheritanceSourceStableKey,reviewStatus,evidenceSource,provenance,notes
BADMINTON_00469,ex_421ba24b,좌우 랜덤 콕줍기,PHYSICAL_QUALITY,REACTIVE_AGILITY,HIGH,SELECTABLE_CANONICAL,ex_421ba24b,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00470,ex_421ba24b,좌우 랜덤 콕줍기,PHYSICAL_QUALITY,SINGLE_LEG_STABILITY,HIGH,SELECTABLE_CANONICAL,ex_421ba24b,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00471,ex_421ba24b,좌우 랜덤 콕줍기,COURT_MOVEMENT,DECELERATION,HIGH,SELECTABLE_CANONICAL,ex_421ba24b,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00472,ex_421ba24b,좌우 랜덤 콕줍기,COURT_MOVEMENT,FIRST_STEP,HIGH,SELECTABLE_CANONICAL,ex_421ba24b,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00473,ex_421ba24b,좌우 랜덤 콕줍기,COURT_MOVEMENT,LATERAL_MOVE,HIGH,SELECTABLE_CANONICAL,ex_421ba24b,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00474,ex_421ba24b,좌우 랜덤 콕줍기,COURT_MOVEMENT,MULTI_DIRECTION,HIGH,SELECTABLE_CANONICAL,ex_421ba24b,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00475,ex_421ba24b,좌우 랜덤 콕줍기,COURT_MOVEMENT,REACTION_RANDOM,HIGH,SELECTABLE_CANONICAL,ex_421ba24b,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00476,ex_421ba24b,좌우 랜덤 콕줍기,COURT_MOVEMENT,RECOVERY_STEP,HIGH,SELECTABLE_CANONICAL,ex_421ba24b,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00477,ex_4255e429,앞뒤 랜덤 콕줍기,TRANSFER_LEVEL,DIRECT,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00478,ex_4255e429,앞뒤 랜덤 콕줍기,TRANSFER_TYPE,FOOTWORK_DIRECT,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00479,ex_4255e429,앞뒤 랜덤 콕줍기,TRANSFER_TYPE,LUNGE_REACH_DIRECT,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00480,ex_4255e429,앞뒤 랜덤 콕줍기,TRANSFER_TYPE,REACTION_DECISION_DIRECT,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00481,ex_4255e429,앞뒤 랜덤 콕줍기,SKILL_TARGET,DEFENSIVE_COVERAGE,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00482,ex_4255e429,앞뒤 랜덤 콕줍기,SKILL_TARGET,FIRST_STEP,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00483,ex_4255e429,앞뒤 랜덤 콕줍기,SKILL_TARGET,FRONT_COURT_LUNGE,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00484,ex_4255e429,앞뒤 랜덤 콕줍기,SKILL_TARGET,LATERAL_LUNGE,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00485,ex_4255e429,앞뒤 랜덤 콕줍기,SKILL_TARGET,SPLIT_STEP,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00486,ex_4255e429,앞뒤 랜덤 콕줍기,PHYSICAL_QUALITY,DECELERATION,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00487,ex_4255e429,앞뒤 랜덤 콕줍기,PHYSICAL_QUALITY,HIP_CONTROL,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00488,ex_4255e429,앞뒤 랜덤 콕줍기,PHYSICAL_QUALITY,REACTIVE_AGILITY,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00489,ex_4255e429,앞뒤 랜덤 콕줍기,PHYSICAL_QUALITY,SINGLE_LEG_STABILITY,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00490,ex_4255e429,앞뒤 랜덤 콕줍기,COURT_MOVEMENT,DECELERATION,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00491,ex_4255e429,앞뒤 랜덤 콕줍기,COURT_MOVEMENT,FIRST_STEP,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00492,ex_4255e429,앞뒤 랜덤 콕줍기,COURT_MOVEMENT,MULTI_DIRECTION,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00493,ex_4255e429,앞뒤 랜덤 콕줍기,COURT_MOVEMENT,REACTION_RANDOM,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00494,ex_4255e429,앞뒤 랜덤 콕줍기,COURT_MOVEMENT,RECOVERY_STEP,HIGH,SELECTABLE_CANONICAL,ex_4255e429,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00495,ex_442617f6,원암 케이블 플라이,TRANSFER_LEVEL,NONE,NONE,SELECTABLE_CANONICAL,ex_442617f6,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00496,ex_442617f6,원암 케이블 플라이,TRANSFER_TYPE,NONE,NONE,SELECTABLE_CANONICAL,ex_442617f6,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00497,ex_442617f6,원암 케이블 플라이,SKILL_TARGET,NONE,NONE,SELECTABLE_CANONICAL,ex_442617f6,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00498,ex_442617f6,원암 케이블 플라이,PHYSICAL_QUALITY,NONE,NONE,SELECTABLE_CANONICAL,ex_442617f6,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00499,ex_442617f6,원암 케이블 플라이,COURT_MOVEMENT,NONE,NONE,SELECTABLE_CANONICAL,ex_442617f6,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00500,ex_462c760e,체스트 서포티드 원암 머신 로우,TRANSFER_LEVEL,GENERAL,LOW,SELECTABLE_CANONICAL,ex_462c760e,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00501,ex_462c760e,체스트 서포티드 원암 머신 로우,TRANSFER_TYPE,GENERAL_STRENGTH_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_462c760e,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00502,ex_462c760e,체스트 서포티드 원암 머신 로우,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_462c760e,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00503,ex_462c760e,체스트 서포티드 원암 머신 로우,PHYSICAL_QUALITY,SCAPULAR_CONTROL,LOW,SELECTABLE_CANONICAL,ex_462c760e,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00504,ex_462c760e,체스트 서포티드 원암 머신 로우,PHYSICAL_QUALITY,SHOULDER_DURABILITY,LOW,SELECTABLE_CANONICAL,ex_462c760e,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00505,ex_462c760e,체스트 서포티드 원암 머신 로우,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_462c760e,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00506,ex_4773b6ea,린단 참고 트랙 스프린트,TRANSFER_LEVEL,GENERAL,LOW,SELECTABLE_CANONICAL,ex_4773b6ea,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00507,ex_4773b6ea,린단 참고 트랙 스프린트,TRANSFER_TYPE,GENERAL_CONDITIONING_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_4773b6ea,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00508,ex_4773b6ea,린단 참고 트랙 스프린트,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_4773b6ea,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00509,ex_4773b6ea,린단 참고 트랙 스프린트,PHYSICAL_QUALITY,ACCELERATION,LOW,SELECTABLE_CANONICAL,ex_4773b6ea,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00510,ex_4773b6ea,린단 참고 트랙 스프린트,PHYSICAL_QUALITY,ANAEROBIC_REPEATABILITY,LOW,SELECTABLE_CANONICAL,ex_4773b6ea,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00511,ex_4773b6ea,린단 참고 트랙 스프린트,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_4773b6ea,,PASS,SOURCE_WEAK_BUT_ACCEPTABLE|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00512,ex_4aa3725a,머신 숄더프레스,TRANSFER_LEVEL,GENERAL,LOW,SELECTABLE_CANONICAL,ex_4aa3725a,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00513,ex_4aa3725a,머신 숄더프레스,TRANSFER_TYPE,GENERAL_STRENGTH_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_4aa3725a,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00514,ex_4aa3725a,머신 숄더프레스,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_4aa3725a,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00515,ex_4aa3725a,머신 숄더프레스,PHYSICAL_QUALITY,ROTATOR_CUFF_CONTROL,LOW,SELECTABLE_CANONICAL,ex_4aa3725a,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00516,ex_4aa3725a,머신 숄더프레스,PHYSICAL_QUALITY,SCAPULAR_CONTROL,LOW,SELECTABLE_CANONICAL,ex_4aa3725a,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00517,ex_4aa3725a,머신 숄더프레스,PHYSICAL_QUALITY,SHOULDER_DURABILITY,LOW,SELECTABLE_CANONICAL,ex_4aa3725a,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00518,ex_4aa3725a,머신 숄더프레스,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_4aa3725a,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00519,ex_4c76dbb2,케이블 풀스루,TRANSFER_LEVEL,GENERAL,LOW,SELECTABLE_CANONICAL,ex_4c76dbb2,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00520,ex_4c76dbb2,케이블 풀스루,TRANSFER_TYPE,GENERAL_STRENGTH_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_4c76dbb2,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00521,ex_4c76dbb2,케이블 풀스루,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_4c76dbb2,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00522,ex_4c76dbb2,케이블 풀스루,PHYSICAL_QUALITY,HIP_KNEE_EXTENSION_STRENGTH,LOW,SELECTABLE_CANONICAL,ex_4c76dbb2,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00523,ex_4c76dbb2,케이블 풀스루,PHYSICAL_QUALITY,LOWER_BODY_FORCE,LOW,SELECTABLE_CANONICAL,ex_4c76dbb2,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00524,ex_4c76dbb2,케이블 풀스루,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_4c76dbb2,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00525,ex_4c779df2,케이블 플라이,TRANSFER_LEVEL,NONE,NONE,SELECTABLE_CANONICAL,ex_4c779df2,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00526,ex_4c779df2,케이블 플라이,TRANSFER_TYPE,NONE,NONE,SELECTABLE_CANONICAL,ex_4c779df2,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00527,ex_4c779df2,케이블 플라이,SKILL_TARGET,NONE,NONE,SELECTABLE_CANONICAL,ex_4c779df2,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00528,ex_4c779df2,케이블 플라이,PHYSICAL_QUALITY,NONE,NONE,SELECTABLE_CANONICAL,ex_4c779df2,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00529,ex_4c779df2,케이블 플라이,COURT_MOVEMENT,NONE,NONE,SELECTABLE_CANONICAL,ex_4c779df2,,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00530,ex_5004ca76,린단 참고 페이스 체인지 풋워크,TRANSFER_LEVEL,DIRECT,HIGH,SELECTABLE_CANONICAL,ex_5004ca76,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00531,ex_5004ca76,린단 참고 페이스 체인지 풋워크,TRANSFER_TYPE,CHANGE_OF_DIRECTION_DIRECT,HIGH,SELECTABLE_CANONICAL,ex_5004ca76,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00532,ex_5004ca76,린단 참고 페이스 체인지 풋워크,TRANSFER_TYPE,FOOTWORK_DIRECT,HIGH,SELECTABLE_CANONICAL,ex_5004ca76,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00533,ex_5004ca76,린단 참고 페이스 체인지 풋워크,TRANSFER_TYPE,REACTION_DECISION_DIRECT,HIGH,SELECTABLE_CANONICAL,ex_5004ca76,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00534,ex_5004ca76,린단 참고 페이스 체인지 풋워크,SKILL_TARGET,CHANGE_OF_DIRECTION,HIGH,SELECTABLE_CANONICAL,ex_5004ca76,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00535,ex_5004ca76,린단 참고 페이스 체인지 풋워크,SKILL_TARGET,DEFENSIVE_COVERAGE,HIGH,SELECTABLE_CANONICAL,ex_5004ca76,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00536,ex_5004ca76,린단 참고 페이스 체인지 풋워크,SKILL_TARGET,FIRST_STEP,HIGH,SELECTABLE_CANONICAL,ex_5004ca76,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00537,ex_5004ca76,린단 참고 페이스 체인지 풋워크,SKILL_TARGET,SPLIT_STEP,HIGH,SELECTABLE_CANONICAL,ex_5004ca76,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00538,ex_5004ca76,린단 참고 페이스 체인지 풋워크,PHYSICAL_QUALITY,ANKLE_STIFFNESS,HIGH,SELECTABLE_CANONICAL,ex_5004ca76,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00539,ex_5004ca76,린단 참고 페이스 체인지 풋워크,PHYSICAL_QUALITY,DECELERATION,HIGH,SELECTABLE_CANONICAL,ex_5004ca76,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00540,ex_5004ca76,린단 참고 페이스 체인지 풋워크,PHYSICAL_QUALITY,REACTIVE_AGILITY,HIGH,SELECTABLE_CANONICAL,ex_5004ca76,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00541,ex_5004ca76,린단 참고 페이스 체인지 풋워크,PHYSICAL_QUALITY,SINGLE_LEG_STABILITY,HIGH,SELECTABLE_CANONICAL,ex_5004ca76,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00542,ex_5004ca76,린단 참고 페이스 체인지 풋워크,COURT_MOVEMENT,DECELERATION,HIGH,SELECTABLE_CANONICAL,ex_5004ca76,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00543,ex_5004ca76,린단 참고 페이스 체인지 풋워크,COURT_MOVEMENT,FIRST_STEP,HIGH,SELECTABLE_CANONICAL,ex_5004ca76,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00544,ex_5004ca76,린단 참고 페이스 체인지 풋워크,COURT_MOVEMENT,MULTI_DIRECTION,HIGH,SELECTABLE_CANONICAL,ex_5004ca76,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00545,ex_5004ca76,린단 참고 페이스 체인지 풋워크,COURT_MOVEMENT,REACTION_RANDOM,HIGH,SELECTABLE_CANONICAL,ex_5004ca76,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
