"exerciseName","stableKey","field","sourceColumn","oldValue","newValue","decisionCategory","reason"
"스플릿 스텝 리액션","ex_8e69fc74","movementSubtype","movementSubtype","NEEDS_SUBTYPE_REVIEW","SPLIT_STEP_REACTION","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"싱글 레그 홉 앤 스틱","ex_314df428","movementSubtype","movementSubtype","NEEDS_SUBTYPE_REVIEW","SINGLE_LEG_HOP_AND_STICK","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"안세영 참고 고강도 랠리 풋워크","ex_c1bf2aa8","movementSubtype","movementSubtype","NEEDS_SUBTYPE_REVIEW","HIGH_INTENSITY_RALLY_FOOTWORK","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"앙클링","ex_a412dd45","movementSubtype","movementSubtype","NEEDS_SUBTYPE_REVIEW","ANKLING","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"앞뒤 랜덤 콕줍기","ex_4255e429","movementSubtype","movementSubtype","NEEDS_SUBTYPE_REVIEW","FRONT_BACK_RANDOM_SHUTTLE_PICKUP","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"애질리티 래더","ex_2055b629","movementSubtype","movementSubtype","NEEDS_SUBTYPE_REVIEW","AGILITY_LADDER","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"월 드라이브","ex_f332aeab","movementSubtype","movementSubtype","NEEDS_SUBTYPE_REVIEW","WALL_DRIVE","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"좌우 랜덤 콕줍기","ex_421ba24b","movementSubtype","movementSubtype","NEEDS_SUBTYPE_REVIEW","LATERAL_RANDOM_SHUTTLE_PICKUP","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"코펜하겐 플랭크","ex_a8385c4a","movementSubtype","movementSubtype","","COPENHAGEN_PLANK","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"콘 드릴","ex_a4350c0f","movementSubtype","movementSubtype","NEEDS_SUBTYPE_REVIEW","CONE_DRILL","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"파머스 캐리","ex_a1fc4533","movementSubtype","movementSubtype","","FARMERS_CARRY","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"플랭크","ex_a44ae2ca","movementSubtype","movementSubtype","","FRONT_PLANK","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"하이니 스킵","ex_c821775c","movementSubtype","movementSubtype","NEEDS_SUBTYPE_REVIEW","HIGH_KNEE_SKIP","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"농구","ex_1a4858d7","movementSubtype","movementSubtype","NEEDS_SUBTYPE_REVIEW","BASKETBALL_SESSION","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"러닝 풋살","ex_aca9d312","movementSubtype","movementSubtype","NEEDS_SUBTYPE_REVIEW","RUNNING_FUTSAL_SESSION","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"축구","ex_1a4bbdcf","movementSubtype","movementSubtype","NEEDS_SUBTYPE_REVIEW","SOCCER_SESSION","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"테니스","ex_2f3b56d0","movementSubtype","movementSubtype","NEEDS_SUBTYPE_REVIEW","TENNIS_SESSION","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"계단 오르기","ex_74c2d13b","movementSubtype","movementSubtype","","STAIR_CLIMBING","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"러닝","ex_681d9ed2","movementSubtype","movementSubtype","","RUNNING","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"로잉머신","ex_d7c90536","movementSubtype","movementSubtype","","ROWING_MACHINE_CARDIO","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"수영","ex_681eed4a","movementSubtype","movementSubtype","","SWIMMING","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"실내 자전거","ex_ab918e2b","movementSubtype","movementSubtype","","INDOOR_CYCLING","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"인터벌 러닝","ex_faae2044","movementSubtype","movementSubtype","","INTERVAL_RUNNING","DERIVE_FROM_EXERCISE_NAME_AND_FAMILY","Explicit stableKey mapping uses the stable movement family and the row-specific exercise identity."
"덤벨 풀오버","ex_708e64ce","programSlot","programSlot","PULLOVER_ACCESSORY_REVIEW","PULLOVER_ACCESSORY","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"덤벨 풀오버","ex_708e64ce","redundancyGroup","redundancyGroup","PULLOVER_LAT_CHEST_ACCESSORY_REVIEW","PULLOVER_LAT_CHEST_ACCESSORY","NORMALIZE_TO_APPROVED_TEMPLATE","Approved duplicate-suppression group retained without the REVIEW suffix."
"덤벨 풀오버","ex_708e64ce","progressMetricType","progressMetricType","REVIEW","LOAD_REPS","DERIVE_FROM_CURRENT_METADATA","Metric selected from the resolved movement and record format."
"딥스","ex_6463edad","progressMetricType","progressMetricType","REVIEW","LOAD_REPS","DERIVE_FROM_CURRENT_METADATA","Metric selected from the resolved movement and record format."
"리버스 노르딕 컬","ex_8a3800f1","programSlot","programSlot","KNEE_DOMINANT_ACCESSORY_REVIEW","KNEE_DOMINANT_ACCESSORY","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"리버스 노르딕 컬","ex_8a3800f1","redundancyGroup","redundancyGroup","QUAD_ECCENTRIC_KNEE_DOMINANT_REVIEW","QUAD_ECCENTRIC_KNEE_DOMINANT","NORMALIZE_TO_APPROVED_TEMPLATE","Approved duplicate-suppression group retained without the REVIEW suffix."
"벤치 딥스","ex_deca2b61","programSlot","programSlot","TRICEPS_ACCESSORY_REVIEW","TRICEPS_ACCESSORY","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"벤치 딥스","ex_deca2b61","redundancyGroup","redundancyGroup","DIP_TRICEPS_PUSH_REVIEW","DIP_TRICEPS_PUSH","NORMALIZE_TO_APPROVED_TEMPLATE","Approved duplicate-suppression group retained without the REVIEW suffix."
"오버헤드 트라이셉스 익스텐션","ex_a9e8859c","programSlot","programSlot","TRICEPS_ACCESSORY_REVIEW","TRICEPS_ACCESSORY","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"원암 덤벨 오버헤드 트라이셉스 익스텐션","ex_fdbdf454","programSlot","programSlot","TRICEPS_ACCESSORY_REVIEW","TRICEPS_ACCESSORY","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"30초 반복 스매시 테스트","ex_91d8430b","programSlot","programSlot","NOT_PROGRAM_SELECTABLE","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Non-program sport-session or analysis-only row."
"30초 반복 스매시 테스트","ex_91d8430b","redundancyGroup","redundancyGroup","BADMINTON_OVERHEAD_POWER_TEST_REVIEW","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Duplicate suppression is not applicable to a non-program row."
"30초 반복 스매시 테스트","ex_91d8430b","progressMetricType","progressMetricType","TEST_REVIEW","COUNT_ONLY","DERIVE_FROM_CURRENT_METADATA","Sport sessions use duration; explicit tests use count-based metrics."
"6코너 풋워크 최대반복 테스트","ex_c7977dfd","programSlot","programSlot","BADMINTON_FOOTWORK","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Non-program sport-session or analysis-only row."
"6코너 풋워크 최대반복 테스트","ex_c7977dfd","redundancyGroup","redundancyGroup","BADMINTON_COURT_FOOTWORK","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Duplicate suppression is not applicable to a non-program row."
"6코너 풋워크 최대반복 테스트","ex_c7977dfd","progressMetricType","progressMetricType","TIME_OR_DISTANCE","COUNT_ONLY","DERIVE_FROM_CURRENT_METADATA","Sport sessions use duration; explicit tests use count-based metrics."
"A스킵","ex_a12de111","programSlot","programSlot","RUNNING_MECHANICS_SUPPORT_REVIEW","RUNNING_MECHANICS_SUPPORT","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"A스킵","ex_a12de111","redundancyGroup","redundancyGroup","RUNNING_MECHANICS_SUPPORT_REVIEW","RUNNING_MECHANICS_SUPPORT","NORMALIZE_TO_APPROVED_TEMPLATE","Approved duplicate-suppression group retained without the REVIEW suffix."
"B스킵","ex_a12de4d2","programSlot","programSlot","RUNNING_MECHANICS_SUPPORT_REVIEW","RUNNING_MECHANICS_SUPPORT","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"B스킵","ex_a12de4d2","redundancyGroup","redundancyGroup","RUNNING_MECHANICS_SUPPORT_REVIEW","RUNNING_MECHANICS_SUPPORT","NORMALIZE_TO_APPROVED_TEMPLATE","Approved duplicate-suppression group retained without the REVIEW suffix."
"라인 홉","ex_a3ddd8ac","programSlot","programSlot","ANKLE_SSC_CONDITIONING_REVIEW","ANKLE_SSC_CONDITIONING","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"라인 홉","ex_a3ddd8ac","redundancyGroup","redundancyGroup","ANKLE_STIFFNESS_SSC_CONDITIONING_REVIEW","ANKLE_STIFFNESS_SSC_CONDITIONING","NORMALIZE_TO_APPROVED_TEMPLATE","Approved duplicate-suppression group retained without the REVIEW suffix."
"린단 참고 트랙 스프린트","ex_4773b6ea","programSlot","programSlot","REVIEW","CONDITIONING","DERIVE_FROM_CURRENT_METADATA","Conditioning row uses the existing CONDITIONING program slot."
"린단 참고 트랙 스프린트","ex_4773b6ea","redundancyGroup","redundancyGroup","REVIEW","SPRINT_ACCELERATION_CONDITIONING","DERIVE_FROM_CURRENT_METADATA","Sprint conditioning rows share one duplicate-suppression group."
"린단 참고 트랙 스프린트","ex_4773b6ea","progressMetricType","progressMetricType","REVIEW","TIME_DISTANCE","DERIVE_FROM_CURRENT_METADATA","Metric selected from the resolved movement and record format."
"메디신볼 슬램","ex_26ac0c19","programSlot","programSlot","POWER_CORE_SHOULDER_REVIEW","POWER_CORE_SHOULDER","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"메디신볼 슬램","ex_26ac0c19","redundancyGroup","redundancyGroup","POWER_CORE_SHOULDER_REVIEW","POWER_CORE_SHOULDER","NORMALIZE_TO_APPROVED_TEMPLATE","Approved duplicate-suppression group retained without the REVIEW suffix."
"바이퍼 트위스트(아래로)","ex_8354acd","programSlot","programSlot","POWER_CORE_SHOULDER_REVIEW","POWER_CORE_SHOULDER","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"바이퍼 트위스트(아래로)","ex_8354acd","redundancyGroup","redundancyGroup","POWER_CORE_SHOULDER_REVIEW","POWER_CORE_SHOULDER","NORMALIZE_TO_APPROVED_TEMPLATE","Approved duplicate-suppression group retained without the REVIEW suffix."
"버피","ex_3f184ef9","programSlot","programSlot","REVIEW","CONDITIONING","DERIVE_FROM_CURRENT_METADATA","Conditioning row uses the existing CONDITIONING program slot."
"버피","ex_3f184ef9","redundancyGroup","redundancyGroup","REVIEW","BODYWEIGHT_CONDITIONING_POWER","DERIVE_FROM_CURRENT_METADATA","Burpee remains in the bodyweight conditioning power group."
"버피","ex_3f184ef9","progressMetricType","progressMetricType","REVIEW","REPS_OR_TIME","DERIVE_FROM_CURRENT_METADATA","Metric selected from the resolved movement and record format."
"스킵 바운드","ex_c4ea0a2a","programSlot","programSlot","RUNNING_MECHANICS_SUPPORT_REVIEW","RUNNING_MECHANICS_SUPPORT","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"스킵 바운드","ex_c4ea0a2a","redundancyGroup","redundancyGroup","RUNNING_MECHANICS_SUPPORT_REVIEW","RUNNING_MECHANICS_SUPPORT","NORMALIZE_TO_APPROVED_TEMPLATE","Approved duplicate-suppression group retained without the REVIEW suffix."
"스트라이드","ex_c5c2fdef","programSlot","programSlot","RUNNING_MECHANICS_SUPPORT_REVIEW","RUNNING_MECHANICS_SUPPORT","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"스트라이드","ex_c5c2fdef","redundancyGroup","redundancyGroup","RUNNING_MECHANICS_SUPPORT_REVIEW","RUNNING_MECHANICS_SUPPORT","NORMALIZE_TO_APPROVED_TEMPLATE","Approved duplicate-suppression group retained without the REVIEW suffix."
"스플릿 스텝 후 좌우 런지","ex_377448a9","programSlot","programSlot","BADMINTON_FOOTWORK_REVIEW","BADMINTON_FOOTWORK","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"앙클링","ex_a412dd45","programSlot","programSlot","RUNNING_MECHANICS_SUPPORT_REVIEW","RUNNING_MECHANICS_SUPPORT","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"앙클링","ex_a412dd45","redundancyGroup","redundancyGroup","RUNNING_MECHANICS_SUPPORT_REVIEW","RUNNING_MECHANICS_SUPPORT","NORMALIZE_TO_APPROVED_TEMPLATE","Approved duplicate-suppression group retained without the REVIEW suffix."
"월 드라이브","ex_f332aeab","programSlot","programSlot","RUNNING_MECHANICS_SUPPORT_REVIEW","RUNNING_MECHANICS_SUPPORT","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"월 드라이브","ex_f332aeab","redundancyGroup","redundancyGroup","RUNNING_MECHANICS_SUPPORT_REVIEW","RUNNING_MECHANICS_SUPPORT","NORMALIZE_TO_APPROVED_TEMPLATE","Approved duplicate-suppression group retained without the REVIEW suffix."
"점프 런지","ex_df966b45","programSlot","programSlot","PLYOMETRIC_POWER_REVIEW","PLYOMETRIC_POWER","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"케틀벨 스윙","ex_7404067c","programSlot","programSlot","BALLISTIC_HINGE_POWER_REVIEW","BALLISTIC_HINGE_POWER","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"케틀벨 스윙","ex_7404067c","redundancyGroup","redundancyGroup","BALLISTIC_HINGE_POWER_REVIEW","BALLISTIC_HINGE_POWER","NORMALIZE_TO_APPROVED_TEMPLATE","Approved duplicate-suppression group retained without the REVIEW suffix."
"포고 점프","ex_e465d1e9","programSlot","programSlot","ANKLE_SSC_CONDITIONING_REVIEW","ANKLE_SSC_CONDITIONING","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"포고 점프","ex_e465d1e9","redundancyGroup","redundancyGroup","ANKLE_STIFFNESS_SSC_CONDITIONING_REVIEW","ANKLE_STIFFNESS_SSC_CONDITIONING","NORMALIZE_TO_APPROVED_TEMPLATE","Approved duplicate-suppression group retained without the REVIEW suffix."
"하이니 스킵","ex_c821775c","programSlot","programSlot","RUNNING_MECHANICS_SUPPORT_REVIEW","RUNNING_MECHANICS_SUPPORT","NORMALIZE_TO_APPROVED_TEMPLATE","Approved program role retained without the REVIEW suffix."
"하이니 스킵","ex_c821775c","redundancyGroup","redundancyGroup","RUNNING_MECHANICS_SUPPORT_REVIEW","RUNNING_MECHANICS_SUPPORT","NORMALIZE_TO_APPROVED_TEMPLATE","Approved duplicate-suppression group retained without the REVIEW suffix."
"농구","ex_1a4858d7","programSlot","programSlot","NOT_PROGRAM_SELECTABLE","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Non-program sport-session or analysis-only row."
"농구","ex_1a4858d7","redundancyGroup","redundancyGroup","OTHER_SPORT_SESSION_RECORDS_REVIEW","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Duplicate suppression is not applicable to a non-program row."
"농구","ex_1a4858d7","progressMetricType","progressMetricType","TIME_OR_DISTANCE","SESSION_DURATION","DERIVE_FROM_CURRENT_METADATA","Sport sessions use duration; explicit tests use count-based metrics."
"러닝 풋살","ex_aca9d312","programSlot","programSlot","NOT_PROGRAM_SELECTABLE","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Non-program sport-session or analysis-only row."
"러닝 풋살","ex_aca9d312","redundancyGroup","redundancyGroup","OTHER_SPORT_SESSION_RECORDS_REVIEW","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Duplicate suppression is not applicable to a non-program row."
"러닝 풋살","ex_aca9d312","progressMetricType","progressMetricType","TIME_OR_DISTANCE","SESSION_DURATION","DERIVE_FROM_CURRENT_METADATA","Sport sessions use duration; explicit tests use count-based metrics."
"배드민턴","ex_ae9ecdbc","programSlot","programSlot","NOT_PROGRAM_SELECTABLE","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Non-program sport-session or analysis-only row."
"배드민턴","ex_ae9ecdbc","redundancyGroup","redundancyGroup","BADMINTON_DIRECT_PLAY","NOT_APPLICABLE","NORMALIZE_TO_NOT_APPLICABLE","Duplicate suppression is not applicable to a non-program row."
