exerciseStableKey,exerciseName,sourceStableKey,movementJointComplexCodes,tissueJointComplexCodes,mappedLoadUnitCount,sourceProfileState,sourceProfileSha256,reconciliationAction,reviewFlags,status
ex_fa570291,트라이셉스 푸시다운,ex_fa570291,jc_elbow_flexion_extension,jc_hand_grip|jc_wrist_carpal|jc_elbow_flexion_extension,5,REVIEWED_PROFILE_PRESENT,f7ce59cfd1548b96f585067f86351b9577a7b49262769c24def90960bd794c76,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_faae2044,인터벌 러닝,ex_faae2044,,jc_lumbar_spine|jc_knee_patellofemoral|jc_thoracic_spine_ribcage|jc_ankle_hindfoot|jc_pelvic_ring_sacroiliac|jc_knee_tibiofemoral|jc_hip|jc_foot_mid_forefoot,27,REVIEWED_PROFILE_PRESENT,b7884481110937236c2758758d69e854c22a9a5076659ffbae0a45b09301894a,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_foot_mid_forefoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_patellofemoral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_ankle_hindfoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_tibiofemoral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_hip,REVIEW_REQUIRED
ex_fb67af37,디클라인 푸시업,ex_fb67af37,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_wrist_carpal|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,13,REVIEWED_PROFILE_PRESENT,3d27831ad6f1031373ef2e21b24fdcb6685cf1200e90e199fb1a863cf8c59941,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_fdbdf454,원암 덤벨 오버헤드 트라이셉스 익스텐션,ex_fdbdf454,jc_elbow_flexion_extension,jc_hand_grip|jc_wrist_carpal|jc_elbow_flexion_extension,5,REVIEWED_PROFILE_PRESENT,e5b8c08257514592cc51bd60eb4c8a9a1055ccddea67c61e16a93cb1dc035278,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ez_bar_lying_triceps_extension,EZ바 라잉 트라이셉스 익스텐션,ex_d20b7487,jc_elbow_flexion_extension,jc_hand_grip|jc_wrist_carpal|jc_elbow_flexion_extension,5,REVIEWED_PROFILE_PRESENT,7ca8d8b7ea53c3747ee09c87c27493cdaa61dd9e69e5613905a55de47eac682e,INHERIT_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ez_bar_preacher_curl,EZ바 프리처 컬,ex_e994008a,jc_elbow_flexion_extension,jc_hand_grip|jc_wrist_carpal|jc_forearm_radioulnar|jc_elbow_flexion_extension,11,REVIEWED_PROFILE_PRESENT,fc589c53e47e4ddf7fc3a5077abb5d25737eb7de733fcf83bf359385c5acbaf7,INHERIT_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_forearm_radioulnar,REVIEW_REQUIRED
ez_bar_reverse_curl,EZ바 리버스 컬,ex_dd2f732e,jc_elbow_flexion_extension,jc_hand_grip|jc_wrist_carpal|jc_forearm_radioulnar|jc_elbow_flexion_extension,11,REVIEWED_PROFILE_PRESENT,98f925d51afdae020ca7a928543a090241927736a43cb8927fafb590d11436e4,INHERIT_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_forearm_radioulnar,REVIEW_REQUIRED
ez_bar_spider_curl,EZ바 스파이더 컬,ex_516f4456,jc_elbow_flexion_extension,jc_hand_grip|jc_wrist_carpal|jc_forearm_radioulnar|jc_elbow_flexion_extension,11,REVIEWED_PROFILE_PRESENT,8d7bb034a4ee12a9168c4457e6f5edfb49b1be14fbc38dca20bd73379d48a087,INHERIT_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_forearm_radioulnar,REVIEW_REQUIRED
face_pull,페이스풀,face_pull,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_wrist_carpal|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,13,REVIEWED_PROFILE_PRESENT,d56832ae51bdbe1ec2bfb357bbb231724a2e78f2442a25406b0e4263d769c3b3,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,ex_e159d15a,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_lumbar_spine|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,22,REVIEWED_PROFILE_PRESENT,3317d7a8bbf75c3fe6ff608881305711131234138edde90fbbe4371104a5483c,INHERIT_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,half_kneeling_single_arm_dumbbell_press,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_lumbar_spine|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,23,REVIEWED_PROFILE_PRESENT,4d7bf08aefbdfb0b115f9aaaddb4fb885245c71a82db31df658541a77927a754,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,half_kneeling_single_arm_kettlebell_press,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_lumbar_spine|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,23,REVIEWED_PROFILE_PRESENT,d2bf5caedf2ca87c50bdc4963ac74bce70961f8032c79284c843af9198f527e8,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
hip_adduction_machine,힙 어덕션 머신,ex_eaea872c,jc_hip,jc_knee_tibiofemoral|jc_hip,6,REVIEWED_PROFILE_PRESENT,4f6e1c06af1f766ada12b35317f58809285b18c8054ead41fc0d435678d5ac7d,INHERIT_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_tibiofemoral,REVIEW_REQUIRED
kettlebell_farmer_carry,케틀벨 파머스 캐리,ex_a1fc4533,jc_ankle_hindfoot|jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral,jc_hand_grip|jc_lumbar_spine|jc_thoracic_spine_ribcage|jc_ankle_hindfoot|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_knee_tibiofemoral|jc_hip|jc_elbow_flexion_extension|jc_foot_mid_forefoot|jc_shoulder_scapuloclavicular,25,REVIEWED_PROFILE_PRESENT,f7550c061285fd30bc4de87387656c737348b836ca2ef2716755ad20b194a6a5,INHERIT_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_foot_mid_forefoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_shoulder_glenohumeral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_elbow_flexion_extension|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_shoulder_scapuloclavicular|MOVEMENT_ONLY_NO_TISSUE_LOAD:jc_knee_patellofemoral,REVIEW_REQUIRED
kettlebell_goblet_squat,케틀벨 고블릿 스쿼트,ex_ac7df636,jc_ankle_hindfoot|jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral,jc_lumbar_spine|jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral|jc_hip,12,REVIEWED_PROFILE_PRESENT,b11bfb9c698736b22b31f1a0ecc27641012df6372dbbccfe8f724bc365fb1832,INHERIT_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine,REVIEW_REQUIRED
kettlebell_halo,케틀벨 헤일로,kettlebell_halo,jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_wrist_carpal|jc_shoulder_glenohumeral|jc_cervical_spine,7,REVIEWED_PROFILE_PRESENT,12b9629f35c07903b862c493120ec66120d50b6daa25264c27b4cd525852b438,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_cervical_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|MOVEMENT_ONLY_NO_TISSUE_LOAD:jc_shoulder_scapuloclavicular,REVIEW_REQUIRED
kettlebell_single_leg_rdl,케틀벨 원레그 루마니안 데드리프트,single_leg_rdl,jc_hip,jc_lumbar_spine|jc_hip,7,REVIEWED_PROFILE_PRESENT,9ecffefc3369ad3f71fae9794afac39c7975841a135ae77a5afd8659f633365c,INHERIT_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine,REVIEW_REQUIRED
landmine_anti_rotation,랜드마인 안티로테이션,landmine_anti_rotation,,jc_lumbar_spine|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_hip|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,14,REVIEWED_PROFILE_PRESENT,1dba77f6f403acb11fa5764e0e01d93740619c3f81f55d3dce325b232ed1dd74,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_shoulder_glenohumeral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_hip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_elbow_flexion_extension|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_shoulder_scapuloclavicular,REVIEW_REQUIRED
landmine_rotation,랜드마인 좌우 회전,landmine_rotation,jc_hip|jc_thoracic_spine_ribcage,jc_hand_grip|jc_lumbar_spine|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_hip|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,21,REVIEWED_PROFILE_PRESENT,f3c38796c36fbfe6df186ffe0e71d8469671e3a8218e6ad756e32f78f7ec4756,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_shoulder_glenohumeral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_elbow_flexion_extension|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_shoulder_scapuloclavicular,REVIEW_REQUIRED
lateral_bound_continuous,래터럴 바운드,lateral_bound_continuous,,jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral,9,REVIEWED_PROFILE_PRESENT,4f929760488839fc626f54e86586285873674a4715172c5bcf5a78294f049107,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_patellofemoral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_ankle_hindfoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_tibiofemoral,REVIEW_REQUIRED
med_ball_chest_pass,메디신볼 체스트 패스,med_ball_chest_pass,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_lumbar_spine|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_hip|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,16,REVIEWED_PROFILE_PRESENT,5af7d0daf7ecfc706cf5047e801b747e234df0042e425f91599b1e0768bc35f8,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_hip,REVIEW_REQUIRED
med_ball_overhead_slam,메디신볼 위에서 아래로 슬램,med_ball_overhead_slam,jc_elbow_flexion_extension|jc_lumbar_spine|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular|jc_thoracic_spine_ribcage,jc_hand_grip|jc_lumbar_spine|jc_knee_patellofemoral|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_knee_tibiofemoral|jc_hip|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,28,REVIEWED_PROFILE_PRESENT,7be03edb46b49ace99ed9bdb12316e6ca441a6bff6098917e9f0ff2f22e4aa88,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_patellofemoral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_tibiofemoral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_hip,REVIEW_REQUIRED
med_ball_rotational_scoop_toss,메디신볼 로테이셔널 스쿱 토스,med_ball_rotational_scoop_toss,jc_elbow_flexion_extension|jc_hip|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular|jc_thoracic_spine_ribcage,jc_hand_grip|jc_lumbar_spine|jc_thoracic_spine_ribcage|jc_ankle_hindfoot|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_knee_tibiofemoral|jc_hip|jc_elbow_flexion_extension|jc_foot_mid_forefoot|jc_shoulder_scapuloclavicular,33,REVIEWED_PROFILE_PRESENT,124614cd3ba90dfadaa30b975927d425f246d988c6d5ce6634fe9b64f8ae0974,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_foot_mid_forefoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_ankle_hindfoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_tibiofemoral,REVIEW_REQUIRED
med_ball_rotational_slam,메디신볼 회전 아래로 슬램,med_ball_rotational_slam,jc_elbow_flexion_extension|jc_hip|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular|jc_thoracic_spine_ribcage,jc_hand_grip|jc_lumbar_spine|jc_thoracic_spine_ribcage|jc_ankle_hindfoot|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_knee_tibiofemoral|jc_hip|jc_elbow_flexion_extension|jc_foot_mid_forefoot|jc_shoulder_scapuloclavicular,32,REVIEWED_PROFILE_PRESENT,e3e968957f06cc30623a575ab798495ae2a3dbefe612351cd313441304185ed1,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_foot_mid_forefoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_ankle_hindfoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_tibiofemoral,REVIEW_REQUIRED
medicine_ball_rotational_throw,메디신볼 회전 옆으로 던지기,medicine_ball_rotational_throw,jc_elbow_flexion_extension|jc_hip|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular|jc_thoracic_spine_ribcage,jc_hand_grip|jc_lumbar_spine|jc_thoracic_spine_ribcage|jc_ankle_hindfoot|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_knee_tibiofemoral|jc_hip|jc_elbow_flexion_extension|jc_foot_mid_forefoot|jc_shoulder_scapuloclavicular,32,REVIEWED_PROFILE_PRESENT,f45a7b921136cad463c2eab524483775495301a2d4c3c2f6d3d6a451edb8120d,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_foot_mid_forefoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_ankle_hindfoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_tibiofemoral,REVIEW_REQUIRED
medicine_ball_three_step_acceleration_throw,메디신볼 3스텝 가속 던지기,medicine_ball_three_step_acceleration_throw,jc_ankle_hindfoot|jc_elbow_flexion_extension|jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular|jc_thoracic_spine_ribcage,jc_hand_grip|jc_lumbar_spine|jc_knee_patellofemoral|jc_thoracic_spine_ribcage|jc_ankle_hindfoot|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_knee_tibiofemoral|jc_hip|jc_elbow_flexion_extension|jc_foot_mid_forefoot|jc_shoulder_scapuloclavicular,37,REVIEWED_PROFILE_PRESENT,2a4c4b00435459818317c44e89368d66d4a9ec4f5c594c40563227b5be97b993,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_foot_mid_forefoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
medicine_ball_three_step_deceleration_throw,메디신볼 3스텝 감속 던지기,medicine_ball_three_step_deceleration_throw,jc_ankle_hindfoot|jc_elbow_flexion_extension|jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular|jc_thoracic_spine_ribcage,jc_hand_grip|jc_lumbar_spine|jc_knee_patellofemoral|jc_thoracic_spine_ribcage|jc_ankle_hindfoot|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_knee_tibiofemoral|jc_hip|jc_elbow_flexion_extension|jc_foot_mid_forefoot|jc_shoulder_scapuloclavicular,45,REVIEWED_PROFILE_PRESENT,58d786946e39e004353bb7ef8b0b3ba2d8cc09943a45d337b6dc918af41c2b57,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_foot_mid_forefoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
one_arm_gymnastic_ring_row,짐내스틱 링 원암 로우,ex_d9084b5e,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_lumbar_spine|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,24,REVIEWED_PROFILE_PRESENT,42da7d51432510e817b5fc979761fa8a557d0290001c74b751dc3c23b4c754c7,INHERIT_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
one_arm_suspension_trainer_row,서스펜션 트레이너 원암 로우,ex_d9084b5e,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_lumbar_spine|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,24,REVIEWED_PROFILE_PRESENT,42da7d51432510e817b5fc979761fa8a557d0290001c74b751dc3c23b4c754c7,INHERIT_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
plate_rotational_press_out,플레이트 로테이셔널 프레스아웃,plate_rotational_press_out,,jc_hand_grip|jc_lumbar_spine|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_hip|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,22,REVIEWED_PROFILE_PRESENT,37b5786223970a3c38d99030f88f32a3f36ed5438aec79e22927d0c18ac715b1,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_shoulder_glenohumeral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_hip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_elbow_flexion_extension|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_shoulder_scapuloclavicular,REVIEW_REQUIRED
pull_up,풀업,pull_up,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,21,REVIEWED_PROFILE_PRESENT,2c129aea8233db08bbb6cdfbb961b5ef22f6bb7c134f22e1b8e5c507ad54978d,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
single_leg_hip_bridge,원레그 힙 브릿지,single_leg_hip_bridge,jc_hip,jc_lumbar_spine|jc_hip,7,REVIEWED_PROFILE_PRESENT,cb3ce44305e35afa2ee1c1ab1b600a5a35b122d961574e80c75712cac7a75388,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine,REVIEW_REQUIRED
